"","Geneid","E1_S1_L001.bam","E2_S2_L001.bam","E3_S3_L001.bam","E4_S4_L001.bam","E5_S5_L001.bam","E6_S6_L001.bam","L1_S1_L001.bam","L2_S2_L001.bam","L3_S3_L001.bam","L4_S4_L001.bam","L5_S5_L001.bam","L6_S6_L001.bam","enriched_mean","enriched_sd","unenriched_mean","unenriched_sd","enriched_m_mean","enriched_f_mean","unenriched_m_mean","unenriched_f_mean","enriched_m_sd","enriched_f_sd","unenriched_m_sd","unenriched_f_sd"
"119","abcc4",1593.80792769421,1351.14110721156,1319.9923466066,2654.286488715,1654.43541694835,1332.81333556512,2354.32021206087,2108.12200217197,1976.50544867271,2606.04238843781,1510.40655311987,1322.06442744323,1651.07943712348,511.974735981041,1979.57683865108,490.279165619538,1421.64712717079,1880.51174707616,2146.31588763518,1812.83778966697,149.906861915841,689.1340246331,191.781329966175,693.360181081599
"120","cyp27a2",1033.36564379972,780.73012091234,687.547415428735,2472.70714546147,3436.43357639375,2354.55012113018,1818.60663087337,1808.15758756775,1767.8305706256,2772.3060246894,4119.48760040298,2622.66096161269,1794.2223371877,1122.67229211957,2484.84156262863,915.376711692393,833.881060046933,2754.56361432847,1798.19826302224,3171.48486223502,178.931071970687,593.464619396041,26.8131158693554,824.396934071362
"121","cyp20a1",8136.85115327615,3156.0616806187,5636.07947121187,2960.14680468429,2427.0873135179,3015.09969905919,4426.68590770726,1545.86312270453,3145.87221810657,1954.06475864226,1553.74676985215,1964.31223455029,4221.88768706135,2224.07275525261,2431.75750192718,1139.48289182502,5642.99743503557,2800.77793908712,3039.47374950612,1824.04125434823,2490.40194273965,324.78988266075,1443.3556232745,234.13795922997
"122","nfe2l2b",86.7159980810957,173.353953378087,354.465234509312,100.87741291863,104.766358856888,103.800647960272,126.879532386514,152.07498228772,287.420115046032,100.879060197593,130.020650196832,73.3486353520602,153.996600950714,102.814355249422,145.103829244459,74.7887525140529,204.845061989498,103.14813991193,188.791543240089,101.416115248828,136.624232269225,2.02491979903782,86.3388617963612,28.3398242361798
"123","slc15a1b",33.7228881426483,5846.87194224474,9.8691016568718,26.6316370105184,3.88023551321806,1356.24169497935,299.57667369038,19593.9545986123,11.8117855498369,82.1977527535941,13.0020650196832,5715.82658414225,1212.86958325789,2332.42132647281,4286.061576628,7829.03057276613,1963.48797734809,462.251189167696,6635.11435261749,1937.00880063851,3363.13031488445,774.302056647507,11223.607154058,3272.73507811026
"124","aldh1l1",96616.8774545956,123215.146347741,108546.136998243,28720.2029675857,159906.445617473,57936.3804681079,52358.9536981681,54498.6509919533,53475.8904459618,18926.032571515,112400.685084325,36921.1984486785,95823.531642291,46813.9027376794,54763.5685401003,31407.727797569,109459.386933526,82187.6763510556,53444.4983786944,56082.6387015062,13322.6309755708,68873.4461106055,1070.1940121648,49595.8492216804
"125","slco2a1",2851.99282577826,3887.71733678798,8516.21230474229,3917.27169845625,4006.8281968368,4940.12989759514,8983.77577925623,9322.61496923434,26263.5051700624,7498.67680802106,7376.50488783363,10390.4603445065,4686.69204336612,1989.37982778527,11639.2563264857,7254.81906507342,5085.30748910284,4288.0765976294,14856.631972851,8421.88068012039,3016.04247419695,566.467316883952,9880.09464034185,1705.93403031782
"126","dnajc6",32.1170363263317,12.746614218977,26.3176044183248,85.5440461549986,158.119597163636,86.5547722803522,31.7198830966285,2.7903666474811,55.121665899239,82.1977527535941,188.529942785407,139.541306279529,66.8999450937701,54.4872462539993,83.3168195769798,69.5326781840994,23.7270849878778,110.072805199662,29.8773052144495,136.75633393951,9.94165008154668,41.6128111925541,26.2142621540867,53.22077331683
"127","akr1a1b",1872.42321782514,1793.44862061006,2435.20083383312,1511.14364552108,1357.59740018717,1363.72575423668,958.645355809217,817.577427711961,1285.51599400725,956.482941132732,851.635258789253,939.2203307276,1722.25657870221,410.365002500015,968.179551363003,166.15194109331,2033.69089075611,1410.82226664831,1020.57959250948,915.779510216528,349.952743300577,86.9348806581103,240.03856505436,56.2171074751626
"128","hsd17b7",165.402737080608,73.9303624700665,55.9249093889402,63.7545249645744,29.1017663491355,81.9992579498073,225.56361313158,83.7109994244329,27.5608329496195,44.8351378655968,39.0061950590497,93.0275375196861,78.3522597005221,46.3731180323739,85.6173859916609,73.2800783018216,98.4193363132051,58.2851830878391,112.278481835211,58.9562901481109,58.70375685541,26.869526044094,102.045828079418,29.6501528942399
"129","vdrb",89.9277017137289,411.715639272956,177.643829823692,138.807320176035,117.377124274846,159.44300156907,167.410494121095,620.856579064544,372.071244819864,212.966904861585,147.356736889743,250.458754860693,182.485769471722,116.460023407694,295.186785769587,178.276887976543,226.429056936793,138.542482006651,386.779439335167,203.594132204007,166.348633832722,21.0341891351945,227.080572103957,52.1861397105447
"130","gpx1b",769.203020015645,17778.9775126291,210.540835346598,96.0352970985361,53.3532383067484,1920.47468420541,842.339117788246,15220.0548786856,185.051306947445,56.043922331996,56.3422817519607,2223.71594494173,3471.43076460034,7044.47791056852,3097.25790874117,5996.44958861383,6252.90712266378,689.954406536898,5415.81510114044,778.700716341895,9985.77737759916,1065.87548749876,8497.07861728192,1251.41990571457
"131","ncoa5",330.805474161217,826.617932100657,710.57531929477,851.001855381566,916.705639997768,1211.76681192493,338.345419697371,541.331129611333,641.77368154114,797.691827858743,741.117706121945,983.945108381295,807.912172143485,287.835536082649,674.034145535304,222.339371240384,622.666241852215,993.158102434755,507.150076949948,840.918214120661,259.332803140266,192.149870483805,154.575016714096,127.053835730979
"132","nat8l2",32.1170363263317,45.8878111883171,29.6073049706154,92.8072198851399,73.7244747511432,44.2535677824357,7.04886291036189,19.5325665323677,0,44.8351378655968,60.6763034251885,28.623857698365,53.0662358173305,24.9979676948215,26.7861214053133,22.9667517874784,35.8707174950881,70.2617541395729,8.86047648090985,44.7117663297167,8.76534725003311,24.4613390609131,9.89149870505413,16.0265790070633
"133","cyp24a1",35235.6005536186,25311.5891853335,15428.6955902429,9266.19564105371,30585.9564329414,10105.7577545522,26242.9166152773,15323.2984446424,9638.41700866694,7248.34728827148,22151.184771867,7256.14792653552,20988.9658596237,10959.3619002997,14643.3853425435,8070.76244641351,25325.2951097317,16652.6366095158,17068.2106895289,12218.559995558,9903.4595948245,12073.9085267367,8438.65456416169,8601.90626679343
"134","arnt2",19.270221795799,33.1411969693401,33.7194306609787,159.386312411436,167.335156507529,187.426875313845,165.648278393504,265.084831510704,283.482853196087,233.516343049983,273.043365413348,250.458754860693,100.046532276488,78.8475915204074,245.205737737387,42.729088279582,28.7102831420393,171.382781410937,238.071987700098,252.339487774675,8.18044358309015,14.4518421832654,63.3917743305744,19.8305128892015
"135","fth1a",39822.7162669269,78133.5585087741,44565.5733818808,19288.9718789971,33811.4022033039,25792.0205640219,39804.9288548136,73672.6554101196,41311.7199605547,24315.5897691087,42670.6103837638,30727.7112391948,40235.7071339841,20706.6314760407,42083.8692695925,17021.5130969915,54173.9493858606,26297.4648821077,51596.4347418293,32571.3037973557,20884.7031435766,7274.39695783094,19133.4064950644,9315.35402341122
"136","clpxa",2547.68390658627,2660.2183875005,9095.19960194544,8089.15798711913,8990.99071356541,6552.45657672726,4269.84870795171,4475.74810255968,14928.1283040689,9206.14830840254,10761.3758146245,7918.07463581021,6322.61786224067,3021.39733589091,8593.22064556959,4032.5817880508,4767.70063201073,7877.5350924706,7891.2417048601,9295.19958627908,3748.14640901848,1232.96405920278,6094.99207528348,1423.74084577576
"137","slc39a1",992.416422483651,1314.17592597653,1151.39519330171,556.84331931084,817.759634410707,717.818900941567,944.547629988493,1104.98519240251,1078.80974688511,444.615117167168,663.105316003846,751.37626458208,925.0682327375,281.858644128899,831.239877838201,258.144191169453,1152.66251392063,697.473951554371,1042.78085642537,619.698899251031,160.883495418762,131.642578960984,86.0733034637217,157.919878901668
"138","dnajc3b",96.3511089789952,128.740803611667,277.979696668556,199.333767927214,102.826241100279,104.451435721778,260.80792768339,545.516679582554,946.911474911928,328.791011014376,177.694888602338,180.688101720929,151.613842334748,72.7010160454182,406.735013919252,297.313816476988,167.690536419739,135.537148249757,584.412027392624,229.058000445881,96.8764534388581,55.255468743754,344.701545457582,86.3842860651464
"139","ugt5g1",1329.64530391013,480.547356055432,890.68642453268,612.931160893598,552.933560633574,767.929558577561,1298.75299123418,551.097412877516,1023.68808098587,554.83483108676,561.255806682993,728.119380202159,772.445560767163,310.90441417966,786.291417178246,310.447233407524,900.293028166082,644.598093368244,957.846161699187,614.736672657304,424.630482169843,110.94104624641,378.151536706482,98.2447759911608
"140","txnb",42174.4862519225,16114.9070263416,34778.7142388162,11235.726250877,7408.82468305074,7339.90976815002,32967.5318317625,10883.8251085,25891.4339252426,9858.12593819809,6407.85104386723,6136.23949408699,19842.094703193,14971.2434546834,15357.5012236096,11282.3909604253,31022.7025056935,8661.4869006926,23247.5969551684,7467.40549205077,13429.673691423,2229.6229480346,11276.7429297212,2074.87382681783
"141","cyp26b1",1.60585181631659,7.64796853138619,18.0933530375983,51.6492354143387,37.8322962538761,243.394622803396,24.6710201862666,33.4843997697731,35.4353566495108,67.2527067983952,82.3464117913272,393.578043352518,60.0372213094854,91.7621932168209,106.127989757965,142.558171860658,9.11572446176702,110.958718157204,31.1969255351835,181.059053980747,8.3411722637659,114.900733598757,5.73516683749616,184.201508178686
"142","nat16l",11.2409627142161,38.2398426569309,4.9345508284359,70.2106793913667,41.7125317670942,146.752640219695,17.6221572759047,39.0651330647353,7.87452369989129,78.4614912647944,39.0061950590497,146.69727070412,52.1818679296231,51.9251822832991,54.7877951780826,51.1589606336703,18.1384520665276,86.2252837927186,21.5206046801771,88.0549856759882,17.6915837467775,54.3204083336307,15.9565643940193,54.4827339132434
"143","hsbp1a",40.1462954079147,54.810441141601,19.7382033137436,11.2982702468866,9.2155593438929,14.9681185146474,66.9641976484379,69.7591661870274,23.6235710996739,18.6813074439987,34.672173385822,25.0458754860693,25.0294813281144,18.3481801076053,39.7910485418382,22.746866223432,38.2316466210864,11.8273160351423,53.4489783117131,26.1331187719633,17.6143372440216,2.9125420748568,25.8673374896972,8.05068455874297
"144","cyp2r1",179.855403427458,145.311402096338,3479.68075918538,472.10629245919,1271.74718945722,167.252454707147,137.452826752057,173.002732143828,4323.11351124032,481.977732055165,1241.69720937975,203.94498610085,952.658916888789,1310.30424962124,1093.531499612,1635.78573556882,1268.28252156973,637.035312207852,1544.52302337873,642.539975845255,1915.20493577168,570.419442988315,2406.39559785367,537.184879560339
"145","aldh1a2",100.365738519787,893.537656750286,80.5976635311197,65.3685635712725,52.3831794284439,74.5151986924836,218.514750221219,2092.77498561082,137.804164748098,48.5713993543965,56.3422817519607,234.357834905363,211.128000082232,334.693344953358,464.727569431976,801.382900974735,358.167019600397,64.0889805640667,816.364633526713,113.09050533724,463.749914866728,11.1213564226763,1106.14017639378,105.092438209164
"146","slc39a13",93.1394053463621,76.4796853138619,55.1024842508676,334.913010889853,258.035661629001,301.314733577467,91.6352178347045,22.3229331798488,31.4980947995652,222.307558583584,184.195921112179,198.578012782407,186.497496834569,125.229527762203,125.089623048715,88.0738199704298,74.9071916370305,298.087802032107,48.4854152713728,201.693830826057,19.067154844889,38.540128732823,37.6493690999977,19.245920846995
"147","nr1h3",654.384615149009,462.702096148864,562.538794441693,1533.74018601486,2511.48243593039,1824.80888326397,2523.49292190956,2578.29878227253,4147.90535891774,3489.66823053895,5647.23024021576,4261.37681484408,1258.27616849146,830.546723193543,3774.66205811644,1179.88509521581,559.875168579855,1956.67716840307,3083.23235436661,4466.09176186626,95.8690158477134,502.032778099817,922.440987569112,1093.25185275438
"148","hsd11b2",18653.5746983335,12522.9111394339,14014.946777896,1580.5473056091,3249.21221288098,1521.86718028273,23247.1498783735,13264.0078588014,18154.7143900994,1440.3288039323,2968.80484616101,1799.7250527847,8590.50988573938,7399.84208671824,10145.788471692,9407.04793016087,15063.8108718878,2117.20889959094,18221.9573757581,2069.619567626,3197.08395789876,980.782577971183,4991.91069231781,799.182106764693
"149","abcc12",1186.72449225796,3606.65449325954,807.621485587342,2323.81208399357,2943.64366621505,2781.14149879763,995.651886088617,2671.77606496315,492.157731243206,1841.97691397827,1922.13861207651,1862.33974149987,2274.93295335185,1078.56322359668,1631.00682497494,770.277194489026,1867.00015703495,2682.86574966875,1386.52856076499,1875.48508918488,1518.46227466323,321.38977850879,1141.17152579118,41.6662283488459
"150","slc67a1",14011.0570973622,7062.89893873514,12046.0609973501,2650.65490184993,2501.78184714735,3254.9149891743,9205.81496093262,4979.40928243002,7994.61018631464,1795.27364536827,1848.46024363163,2501.00956639464,6921.22812860317,5054.91464840647,4720.7629808453,3244.58258595242,11040.0056778158,2802.45057939052,7393.27814322576,2048.24781846485,3581.66664121557,398.853141137001,2176.42514444073,393.003948898782
"151","dnajb6b",64.2340726526635,146.586063518235,149.681375129222,171.491601961672,86.3352401691019,145.451064696682,123.355100931333,241.366715007115,200.800354347228,246.593258260782,121.352606850377,311.284452469719,127.296569687929,41.9777553040816,207.458747977759,74.8238761739931,120.167170433374,134.425968942485,188.507390095225,226.410105860293,48.4642013139817,43.6356051949399,59.958510586643,96.56110099677
"152","abcf2b",49.7814063058142,188.649890440859,34.5418557990513,98.4563550085832,292.472751808812,245.672379968669,47.5798246449427,216.253415179785,11.8117855498369,143.84606731879,262.208311230279,273.715639240615,151.595773221965,106.734550449466,159.235840527375,110.813104679453,90.9910508485749,212.200495595355,91.8816751248549,226.590005929894,84.9175935115668,101.246559642594,109.183723367522,71.8889712135531
"153","dnaja2a",15382.4545484966,14485.2523984454,21840.3219666573,9464.3188800259,17034.7189324665,12946.120939647,13502.0969047982,13184.4824093482,21954.1720752969,8548.56628637379,16352.2637730883,11848.4880960169,15192.1979442898,4146.85101431201,14231.6782574871,4554.998546906,17236.0096378664,13148.3862507131,16213.5837964811,12249.772718493,4012.60662665875,3789.25093924162,4974.0310696746,3917.29442692471
"154","hsd17b12b",3969.6656899346,4655.70084348134,1847.16686011117,3480.67425534442,2667.17688589827,2888.84687332694,5431.14887243383,6602.00748794027,3039.56614815804,3876.37129462972,2830.11615261772,3468.8537548206,3251.53856801612,998.515413718785,4208.01061843337,1493.14978141976,3490.84446450904,3012.23267152321,5024.24083617738,3391.78040068935,1464.2124532918,420.550275141215,1815.7443893139,527.368639553415
"155","per1b",197.51977340694,640.517364503593,299.362750258445,1090.68658847623,1636.48932769972,957.308797175925,817.668097601979,1264.03609130894,846.511297738314,1150.76853855032,1885.29942785407,1411.51398275062,803.647433586809,538.132718463222,1229.29957263404,396.706184721504,379.133296056326,1228.16157111729,976.071828883076,1482.527316385,232.022027859486,359.855632719241,249.801010555158,372.378942746152
"156","cyp2x10.2",14504.8565308796,3440.31117770189,20925.7852131205,1331.9853601776,1231.97477544674,1835.22148744807,6742.23737376115,1411.92552362543,9156.1024320486,836.92257349114,654.43727265739,992.890063912034,7211.68909079573,8422.87739751347,3299.08587324929,3690.42715297327,12956.984307234,1466.39387435747,5770.08844314506,828.083303353522,8844.90711519205,323.304632503364,3962.5590411642,169.399446573592
"157","cyp2x12",2410.3835762912,12864.5204005025,379.137988651492,11371.3054938397,8873.61358929056,18255.2474980162,1441.49246516901,6754.08247022799,220.486663596956,8244.06097503661,6212.82006857198,12286.7909170232,9025.70142443195,6692.85485419159,5859.95559327095,4455.07739962336,5218.01398848173,12833.3888603822,2805.35386633132,8914.55732021058,6699.49885373023,4858.70656938428,3473.76697294047,3091.998460321
"158","slc22a31",623.873430638994,1656.42251775606,2051.95071949126,1438.91541787134,1363.90278289615,1120.00573755253,796.521508870893,1916.98188681951,3110.43686145706,1442.1969346767,1326.21063200769,1089.49558364402,1375.84510103439,483.916966203011,1613.64056791265,823.023147759425,1444.08222262877,1307.60797944001,1941.31341904916,1285.96771677613,737.3381086279,166.741340771828,1157.14955054607,179.761452833527
"159","sult5a1",9.63511089789952,20.3945827503632,16.448502761453,25.0175984038203,1.94011775660903,14.6427246338942,31.7198830966285,19.5325665323677,35.4353566495108,22.4175689327984,0,35.7798221229562,14.6797728673399,8.12904537517201,24.1475328890436,13.6195421371328,15.4927321365719,13.8668135981078,28.895935426169,19.3991303519182,5.44303975288887,11.5582895234197,8.31899595573869,18.0798823665284
"160","nqo1",3470.24577506015,5493.79072837908,4782.40217789246,1102.79187802647,1089.86114977512,1051.99841647511,3284.77011622864,4043.24127220011,3767.95959039798,958.351071877131,946.983735600263,1021.5139216104,2831.84835426806,2024.36015612486,2337.13661798575,1511.32355333246,4582.14622711056,1081.55048142557,3698.65699294224,975.616243029265,1026.52831373192,26.3968623212044,383.955415537739,40.1528549154443
"161","cyp7a1b",821.393204045934,795.388727264163,545.267866542167,993.440762422672,750.340542368543,1455.48682860908,752.466115681131,587.372179294771,547.279397142445,906.043411033935,537.418687480241,1465.18371593506,893.552988542093,310.613198566815,799.293917761263,356.08939853517,720.683265950755,1066.42271113343,629.039230706116,969.548604816411,152.469603414678,358.193515962978,108.754332079947,467.131319046318
"162","hspa12b",78.6867389995128,47.1624726102148,54.2800591127949,211.842567129124,99.4310350262129,277.560980282483,42.2931774621713,41.8554997122164,21.6549401747011,158.791113273989,67.1773359350301,280.871603665206,128.16064219339,94.4618727735756,102.107278370552,100.070399455696,60.0430902408408,196.27819414594,35.2678724496963,168.946684291408,16.5334279168893,90.0791686741178,11.7911761201292,107.208496548555
"163","bmal1b",70.6574799179298,121.73016579123,72.3734121503932,369.614840933862,667.885537712659,403.488412133973,95.1596492898855,64.1784328920652,94.4942843986955,311.977834314778,515.748579114102,452.614749855396,284.291641440008,239.000970714751,255.69558831082,199.001946897207,88.2536859531844,480.329596926831,84.6107888602154,426.780387761425,29.00417439985,163.30884207386,17.6980664315769,104.312941707248
"164","hnf4b",4628.0649346244,8800.89978749265,10733.4704769862,11506.4812271507,13166.124125788,13889.4377999505,3762.33057840566,6158.33919099078,10158.1355728598,10452.1915149173,11209.9470578036,12041.6991354809,10454.0797253321,3376.91961090132,8963.77384174299,3258.41313974492,8054.14506636774,12854.0143842964,6692.9351140854,11234.6125694006,3120.45287888107,1221.75278801113,3231.24201856083,795.040822570917
"165","sod3a",8076.63171016428,7205.66101798769,6335.9632637117,1399.77498165891,1629.21388611243,1583.36662374509,7478.84354789396,5623.98397799815,5539.72742287352,1244.17507577031,1707.60453925173,1593.9910755777,4371.76858056335,3154.18945486941,3864.72093989423,2669.80004080878,7206.08533062122,1537.45183050548,6214.18498292188,1515.25689686658,870.334300800455,121.415315746758,1096.03638454127,241.538858320261
"166","hsd17b4",7639.03709021801,14956.8771245476,9705.43905439535,4396.64116464559,14622.1825021231,6261.22905345314,5489.30199144432,9557.00576762275,6833.11794058067,3463.51440011735,11541.4997158055,4737.2484490794,9596.90099823047,4381.7170040969,6936.94804410833,3068.43536492617,10767.117756387,8426.68424007395,7293.14189988258,6580.75418833408,3772.67371259511,5445.85356349789,2072.50332569888,4343.08032945708
"167","hsp70l",94.7452571626787,66.2823939386803,44.4109574559231,8.87721233683947,23.2814130793084,4.55551433054485,42.2931774621713,44.6458663596975,23.6235710996739,3.73626148879973,13.0020650196832,10.7339466368869,40.3587913839958,35.2446937737115,23.0058146778188,17.1035976069801,68.4795361857607,12.2380465822309,36.8542049738476,9.15742438178995,25.2389779365727,9.80490826606668,11.5182915745548,4.82989084595555
"168","abcd1",101.168664427945,108.346220861304,347.063408266658,891.352820549018,808.544075066814,916.634562081775,51.1042561001237,75.3398994819896,240.172972846684,780.878651159144,602.429012578657,731.697362414454,528.851625208919,388.019343617616,413.603692430175,330.948917259796,185.526097851969,872.177152565869,122.205709476266,705.001675384085,139.94143889891,56.5390840722841,102.87880259248,92.1713792719528
"169","nr1h5",6000.26531166693,6127.93478577318,9984.24117620197,4296.16726137863,3633.35552868956,3193.74093959269,3600.20673146733,3193.57462804211,6132.28533129034,3385.05290885256,2713.09756744057,2409.7710199811,5539.28416721716,2489.82459733147,3572.33136451234,1328.34487285405,7370.81375788069,3707.75457655363,4308.68889693326,2835.97383209141,2264.19456469176,554.966091292005,1592.31447378773,499.116843034852
"170","ugt5e1",931.394053463621,340.334599646685,725.378971780077,193.68463280377,144.538772867373,201.744206066986,867.010137974512,459.01531351064,740.205227789781,194.285597417586,112.684563503921,228.99086158692,422.845872771419,327.356472688042,433.698616963894,311.326193373802,665.702541630128,179.98920391271,688.743559758311,178.653674169476,300.014627515351,30.9643177911516,208.808935763684,59.7080941897237
"171","gclm",602.19443111872,639.242703081695,599.547925654962,490.264226784544,573.304797077969,362.488783159069,616.775504656665,1021.27419297808,759.89153703951,530.549131409562,563.422817519607,441.880803218509,544.507144479493,102.209998991184,655.632331136989,207.803716546772,613.661686618459,475.352602340527,799.313744891419,511.950917382559,22.1932940381029,106.196117343493,205.110653227412,62.8691934403309
"172","aldh9a1a.2",421.536101783104,298.270772724061,287.848798325428,75.4563048631355,439.921701311098,120.395735878685,162.123846938323,170.212365496347,210.643508972092,20.5494381883985,268.70934374012,67.9816620336168,273.904902480919,150.393873872992,150.03669422815,91.4434453555955,335.885224277531,211.924580684306,180.993240468921,119.080147987379,74.3586511489919,198.725698830275,25.9944195905292,131.735060370939
"173","aldh9a1a.1",95365.1159637769,50285.3930938642,72974.6049263243,11323.6913549421,57665.6350502511,17598.2772527755,67323.6896568664,33713.2098348666,51654.9068403619,8922.19243525376,51672.3733990578,14276.1490270595,50868.7862736557,32205.1839855924,37927.0868655777,23064.9245392306,72875.0379946551,28862.5345526562,50897.268777365,24956.9049537904,22540.026368384,25140.7349883259,16818.0438827511,23290.6290916389
"174","ppardb",1067.89145785053,1037.57439742473,1326.57174771118,1737.91606976216,2378.09934016352,1773.07125622421,1504.93223136226,1335.1904408197,1937.13283017326,1866.26261365547,2700.09550242089,1903.48653694127,1553.52071152272,512.967095993254,1874.51669256214,471.990256988006,1144.01253432881,1963.02888871663,1592.41850078507,2156.61488433921,158.82594508237,359.891068980656,310.361153381519,471.03587102155
"175","gstm.1",3690.24747389552,2955.30250666981,1927.76452364229,2147.4783662118,3068.29623207718,3246.45474827471,3466.27833617046,2148.58231856044,2222.58431429432,2262.30633146824,3131.33065890705,3567.24826565873,2839.25730846189,673.096803577565,2799.72170417654,661.701536074534,2857.77150140254,2820.74311552123,2612.48165634174,2986.96175201134,885.280046214,589.829790041537,740.334824054668,664.341891544484
"176","gstm.2",285.841623304353,8.92262995328388,230.279038660342,182.789872208558,69.3592097987729,191.006208002131,652.019819208475,18.1373832086271,594.526539341793,280.21961165998,112.684563503921,407.889972201701,161.36643032124,103.232690983475,344.246314854083,255.140171114618,175.014430639326,147.718430003154,421.561247252965,266.931382455201,146.498003039051,67.9853115514461,350.555958254606,148.050636971459
"177","gstm.3",1723.88192481586,1272.1120990539,683.435289738372,423.685134258248,351.646343385387,445.464222751136,1416.82144498274,835.714810920588,496.094993093151,416.59315600117,270.876354576734,338.119319061936,816.704169000484,557.976755449242,629.03667977272,433.36777876277,1226.47643786938,406.93190013159,916.21041633216,341.86294321328,521.722397726824,49.1014435882337,465.611379446668,72.9304983918389
"178","hsd17b3",5536.17413675144,10109.9770677816,12865.1964348705,26.6316370105184,18.4311186877858,21.1506022489582,7522.89894108372,9455.15738498969,18794.5194407155,29.8900919103979,13.0020650196832,35.7798221229562,4762.92683289179,5696.71491118568,5975.20795764033,7549.98877488952,9503.78254646783,22.0711193157542,11924.191922263,26.2239930176791,3701.92460888044,4.17703710099219,6027.8068840679,11.8231453294934
"179","gstt1a",165381.058081088,71423.1034531937,90940.4820675214,30485.1541840101,50514.8460288294,49653.4792335351,95492.7080624001,34809.8239273267,48416.5089687816,21743.17373407,35668.9983706644,33121.3813392205,76399.6871746963,48264.7168232957,44875.4324004106,26206.7999860263,109248.214533934,43551.1598154582,59573.0136528361,30177.851147985,49582.2963416448,11323.6860412051,31842.6412898127,7414.87865324382
"180","slc15a4",69.0516281016132,114.719527970793,147.214099715004,272.772524531977,292.957781247964,260.640498483316,65.2019819208475,212.067865208563,202.768985272201,235.384473794383,234.037170354298,286.23857698365,192.892676675111,94.3586365838332,205.949842255657,74.7784523811396,110.328418595803,275.456934754419,160.01294413387,251.886740377444,39.2658168555791,16.325018683123,82.2402347323814,29.7571893045112
"181","gpx8",77.0808871831962,57.3597639853964,42.7661071797778,353.474454866881,265.796132655437,340.361999267851,81.0619234691617,69.7591661870274,27.5608329496195,508.131562476764,325.051625492081,357.798221229562,189.473224189757,146.354360666968,228.227221967369,195.727769245965,59.0689194494568,319.877528930056,59.4606408686029,396.993803066136,17.2211190394526,47.2925172751294,28.1981628744806,97.6308663190565
"182","sult1st1",321.973289171476,392.595717944491,307.587001639171,504.790574244826,941.927170833685,1282.05189016762,285.478947869656,290.198131338034,287.420115046032,470.768947588766,808.295042056975,1178.94513895141,625.154274000212,398.295902701692,553.517720475145,367.398482317713,340.718669585046,909.589878415378,287.699064751241,819.336376199049,45.4990376503359,389.638375507623,2.37192598020656,354.217183092452
"183","sult1st2",248.907031529071,1500.27649357359,15.6260776233804,271.158485925278,19.8862070052426,258.037347437291,310.149968055923,7098.69275119191,27.5608329496195,226.043820072384,32.5051625492081,1917.79846579045,385.648607182309,558.781712456101,1602.12516676825,2786.31169927712,588.269867575347,183.02734678927,2478.80118406582,725.449149470681,798.387165016016,141.436610134466,4003.43761332959,1037.12919739304
"184","sult1st3",10106.4284059884,7198.0130494563,15783.1608247522,5566.41564485002,5377.52139188108,4907.91590340057,12132.8552844604,8774.30792300431,17132.9949400385,7173.62205849549,6030.79115829641,6599.58819057927,8156.57587005477,4192.16962986876,9640.69325914573,4276.96698873079,11029.2007600657,5283.95098004389,12680.0527158344,6601.33380245706,4366.32822792837,339.075277557632,4206.12421759755,571.41744984125
"185","sult1st4",4196.09079603524,2779.39923044793,3465.69953183815,2587.70739618871,1791.69874822844,3463.4924667371,3674.21979202613,2564.34694903513,3718.74381727366,2738.6796712902,2088.99844649578,4064.58779316782,3047.34802824593,839.943486680032,3141.59607821479,783.864937536445,3480.39651944044,2614.29953705142,3319.10351944497,2964.0886369846,708.460125261115,836.214037061086,654.017360349622,1006.89881221133
"186","slc15a1a",45.7667767650227,3911.29857309309,3.2897005522906,17.7544246736789,8.73052990474064,276.910192520976,66.9641976484379,3349.83516030106,5.90589277491847,16.8131766995988,0,266.559674816024,710.625032918299,1571.4646047477,617.679683706672,1342.24306872416,1320.1183501368,101.131715699799,1140.90175024147,94.4576171718741,2244.1284023827,152.295477130413,1913.23603789669,149.281644590672
"187","nfe2l2a",3294.40500117348,2082.15943266989,1222.12375517596,1876.31988028652,4023.31919776798,2939.28292484369,10368.8773411423,11434.9225213775,7368.58555217328,2706.92144863541,7649.54825324698,5647.84492210863,2572.93503198625,1030.45314181774,7529.45000644736,3167.09909853615,2199.56272967311,2946.3073342994,9724.12847156438,5334.77154133034,1041.1172082137,1073.51689509882,2108.44727593456,2486.14181790383
"188","dnajb2",306.717696916468,211.593796035018,259.886343630957,365.176234765442,450.592348972448,328.647819560736,687.264133760284,682.244645309128,801.232786463939,825.713789024741,1202.6910143207,674.449647017724,320.435706646845,83.3197165796209,812.266002649419,202.118100637376,259.399278860814,381.472134432875,723.58052184445,900.951483454388,47.5638208493991,62.5842178415554,67.29564968465,272.039093752803
"189","nr1i2",582.121283414763,293.809457747419,465.49262814912,1206.49385850682,1123.81321051578,1792.26949518865,1862.66202406313,1463.54730660383,2441.1023469663,1819.55934504547,1917.80459040328,3366.88126177018,910.666655587091,565.120081658157,2145.25947914203,675.617035575563,447.141123103767,1374.19218807042,1922.43722587775,2368.08173240631,145.029343610117,364.418027042403,491.511210755665,866.37948207005
