"","X.x","Geneid","Length","E1_cpm","E2_cpm","E3_cpm","E4_cpm","E5_cpm","E6_cpm","CPM_mean_E","CPM_sd_E","X.y","L1_CPM","L2_CPM","L3_CPM","L4_CPM","L5_CPM","L6_CPM","CPM_mean_UN","CPM_sd_UN"
"101",236,"slc30a5",2694,547.687611186884,387.734646199309,476.841399519021,702.594521822806,334.234993035084,434.664727172571,480.626316489279,131.113063198468,3378,18.5025380556311,13.2096048760045,16.7726827620349,14.9111055055388,11.0190189034149,9.84170720563183,14.0427762180427,3.33413031444369
"102",237,"slc31a1",4270,281.895249203073,126.607231412019,310.966942269302,646.755605350778,574.929540963426,485.966504652784,404.52017897523,197.674249377098,3398,141.513249155147,125.064849326704,270.403847979973,122.493184177369,146.203567889212,92.5622765416442,149.706829178342,62.0652680364044
"103",242,"aldh2.1",3800,832.803437833809,1044.68357018132,1765.13301749184,955.767084856179,950.711069357608,1031.29551879998,1096.73228308679,336.036425917301,3540,45.5493870293103,60.4961614611222,98.8363728687607,32.8808993199061,37.3187678540741,35.5682751642133,51.7749772828978,25.1325181732772
"104",243,"aldh2.2",1940,1891.42618820126,2546.84011045785,1735.77133195569,1619.59964039015,1639.02296802618,1855.81276804923,1881.41216784673,344.110311813877,3541,100.312034585911,149.273756286549,103.530497579817,57.1865474882753,63.1002005845378,60.7768585330246,89.0299825096858,35.9206316044603
"105",244,"ugt2a5",4091,204.127776220639,222.953943228309,166.637098432477,135.260287958943,95.2411804723185,106.975477408808,155.199293953582,51.8335568160757,3553,9.66936253359191,12.2175792133797,6.23409447792446,3.95080573223678,3.57062285023548,4.17526972360138,6.63628908849495,3.55468257772153
"106",245,"ugt2a1",2126,709.853157771448,270.257743975657,305.056473102932,512.39885972957,501.473970650167,514.930490873305,468.99511601718,160.893652823181,3556,30.8476990261918,10.9296862478667,10.7983422206906,16.0581136213495,19.9263791319593,14.2053349618769,17.1275925349891,7.539646608438
"107",246,"ugt2a2",2108,7.38838354766118,14.3476601531478,13.441550846098,50.056245510524,37.4971654410574,40.8501503770544,27.2635259792571,17.6732547997695,3557,0.319271404411054,0.696158359736734,0.426738610096019,1.5111376763855,1.42057038127648,1.27141672034478,0.940882192041762,0.52443846139825
"108",247,"ugt2a3",2131,300.366208072226,228.258229709169,213.348870876363,349.219113534612,296.575852797305,282.740422091351,278.418116180171,50.1854691852604,3558,10.5663631459849,10.5119912320247,7.88538736046993,8.77552240985313,8.96495091967727,5.76061649835228,8.74413859439369,1.79635219659194
"109",248,"ugt2a4",2097,6.34643202170897,21.0432348912834,5.05249783576732,9.75825724753898,8.66565162460721,11.4762964269986,10.3903950079841,5.70759669586485,3559,0.425695205881405,0.696158359736734,0.166984673515834,0.273097170431114,0.42233173497409,0.266840546245201,0.37518461513073,0.186175086802892
"110",249,"dnajc25",5267,19.8918018590878,8.86946264012773,17.7314074991079,111.49712447651,56.5292040558489,61.2069142773257,45.954319134668,38.7076305420775,3560,5.22996967225726,5.25599561601234,7.38443333992242,8.99400014619802,6.9492767300282,5.21123890314158,6.50415240125997,1.55083424601549
"111",254,"keap1b",3085,86.7661452520211,138.954914695334,107.723067064473,217.482640692836,196.880365415141,222.011686831817,161.636469991937,58.3656872615593,3593,5.32119007351756,10.3031437241037,8.07092588659863,8.39318637124957,8.8497695374116,8.31914644176215,8.2095603391072,1.62484393980881
"112",255,"hmox1b",1157,5230.50193741414,6865.39886103926,2120.6191388046,1513.61412417382,1945.64125822022,1656.95860793617,3222.1223212647,2259.13715839319,3598,217.667080807288,287.269747145363,93.2516632322867,49.3031425018304,68.4561348598911,45.8965739541746,126.974057083472,101.081955971911
"113",259,"abcc4",5795,188.024889001378,184.345694088929,153.00488729069,594.350149762142,276.24801580874,279.803036696346,279.296112108037,162.827568931675,3667,20.311742680627,26.2973820390551,18.6280680233219,25.3980368500936,13.3802372398609,11.5997155103061,19.2691970572108,6.03252524386792
"114",262,"cyp27a2",3321,121.90832853641,106.520507197612,79.6960035981411,553.690744564063,573.795717386375,494.30048182001,321.651963850435,241.639288672595,3700,15.6899090167718,22.5555308554702,16.6613596463576,27.0184133946515,36.4933012811702,23.0110729879685,23.5715978637316,7.61669151423646
"115",263,"cyp20a1",2063,959.92152399998,430.603715626593,653.297503179499,662.838658962462,405.260941397519,632.972396979575,624.149123357605,200.269480679243,3710,38.190941327646,19.2835865647075,29.6490564753669,19.043976018063,13.7641751807465,17.2347599868959,22.8610825922377,9.19629457144393
