"","Geneid","Length","E1_cpm","E2_cpm","E3_cpm","E4_cpm","E5_cpm","E6_cpm","CPM_mean_E","CPM_sd_E"
"108","cyp2k21",3070,26.4276796127881,39.9125818805748,13.155560402564,124.508134139895,58.3919142181477,88.6680521562151,58.5106537350308,41.7071701145647
"109","cyp2k17",1708,3.031131711861,2.86953203062956,2.95523458318466,6.77656753301318,3.56344552787586,6.89944011385032,4.3492252500691,1.94335322369924
"110","cyp2k16",1872,19.7970789930921,76.6947651822809,7.14976108834998,14.0952604686674,12.7960089410088,22.6793477009733,25.5353703957288,25.6498210668287
"111","cyp2k8",1954,3.31530030984797,3.30430961102798,7.43575153188398,27.1062701320527,17.4932780459361,12.4326544625818,11.8479273488884,9.27680266532487
"112","cyp2k6",2125,0.189445731991312,0,0.0953301478446664,7753.11609163726,4585.10155819755,6928.13085491782,3211.10554677208,3667.85413074647
"113","farsa",2798,0.947228659956562,0.521733096478102,0.762641182757331,0.90354233773509,1.13382357705141,1.77609349465454,1.00751039143884,0.428265982867983
"114","gadd45gip1",1111,0.947228659956562,1.99997686983272,2.66924413965066,2.34921007811124,2.26764715410282,2.86907410674964,2.18373016806727,0.678608435879914
"115","nupr1b",714,0,0,0,0.542125402641054,1.45777317049467,1.91271607116643,0.652102440717025,0.839768989492531
"116","rpl19",687,1.32612012393919,0.347822064318734,2.66924413965066,5.78267096150458,14.0918073147818,11.2030512739748,5.90345264636163,5.61117803771851
"117","dnajc7",3756,151.746031325041,146.520044594267,150.430973298884,358.254536911963,465.839515371408,348.11432495229,270.150904408975,138.399236151789
"118","hsd17b1",2504,1.13667439194787,0,0,1.26495927282913,0.971848780329781,1.63947091814265,0.835492227208239,0.683552778962701
"119","rps2",919,10.0406237955396,4.52168683614355,7.81707212326264,31.9853987558222,51.1840357640351,43.8558470603159,24.9007773891865,20.1409070260198
"120","nr1d1",2980,0.568337195973937,1.0434661929562,0.381320591378666,1.62637620792316,3.40147073115423,1.36622576511888,1.39786611408418,1.08763337260519
"121","nfe2l1a",4448,16.2923329512529,68.5209466707907,43.6612077128572,144.386065570067,94.593281285432,100.759150177517,78.0354973946529,45.3370914869049
"122","st13",2202,0.75778292796525,2.43475445023114,0.953301478446664,0.361416935094036,1.45777317049467,0.409867729535663,1.06248278196124,0.782501924491123
"123","ddx5",2542,0,0.521733096478102,3.05056473102932,2.16850161056422,1.6197479672163,2.52751766546992,1.64801084512631,1.18294889068129
"124","hmox1a",1413,16.2923329512529,122.520322156274,26.1204605094386,142.578980894597,223.201269882406,857.648224053375,231.393598407891,316.357080685276
"125","hsp70.3",2358,1.5155658559305,0.173911032159367,0.953301478446664,0.813188103961581,0.64789918688652,0.956358035583214,0.843370615494641,0.439088508188554
"126","rps15a",444,1.13667439194787,0.521733096478102,0.190660295689333,3.25275241584633,5.50714308853542,2.32258380070209,2.15525784819986,2.00165860625342
"127","naa60",1564,47.3614329978281,38.6082491393795,28.7897046490892,76.4396817723886,75.5612426706405,83.4080829605074,58.3613990316389,22.959384120482
"128","abat",7378,3.22057744385231,2.43475445023114,4.76650739223332,1.9877931430172,4.53529430820564,5.60152563698739,3.75774206242117,1.42781610035365
"129","eif3d",1812,0.378891463982625,0.695644128637469,1.90660295689333,0.722833870188072,2.26764715410282,0.819735459071326,1.13189250547927,0.763178761355523
"130","sult3st1",4264,303.776231248069,146.259178046028,62.7272372817905,551.251180252179,309.857786128478,592.327180467289,327.699798903972,211.671775631497
"131","rpl3",1360,2.65224024787837,3.65213167534671,3.43188532240799,16.4444705467786,27.2117658492339,18.4440478291048,11.9727569117917,10.228905562955
"132","rpl27",483,0.75778292796525,0.347822064318734,1.143961774136,1.9877931430172,4.61628170656646,3.14231925977342,1.99932681262951,1.62207066288621
"133","hsd17b14",2117,89.1342169019125,69.9122349280656,87.8943963127824,71.7412616161662,81.2303605558975,60.2505562417424,76.6938377594278,11.3286825243342
"134","emc10",1116,0.75778292796525,0.695644128637469,0.190660295689333,0.180708467547018,0.16197479672163,1.0929806120951,0.513291871442633,0.391712598641712
"135","ppp1caa",2240,2.46279451588706,0.521733096478102,2.47858384396133,0.542125402641054,0,0.819735459071326,1.13749538633981,1.06615493943156
"136","aldh16a1",3631,309.459603207809,311.387703081347,133.366876834688,547.727365135012,739.414947034241,469.161927741822,418.419737172487,213.033545531829
"137","fthl27",889,850.042999445019,1419.98357758123,740.905909048747,1200.53670414861,753.101817357219,1136.6998365789,1016.87847402662,277.183796687406
"138","fthl28",891,5.96754055772634,7.21730783461374,2.09726325258266,2.71062701320527,2.83455894262853,1.84440478291048,3.7786170639445,2.24570508081094
"139","fthl31",883,42.2463982340627,29.9126975314112,40.8013032775172,19.6068687288515,16.6834040623279,18.3757365408489,27.9377347291699,11.5030849913565
"140","fthl29",666,7.67255214564815,3.30430961102798,4.48051694869932,2.80098124697878,1.53876056885549,3.62049827756502,3.90293646646246,2.08736005544763
"141","rcn3",2113,0,0,0,0.90354233773509,2.42962195082445,0.683112882559438,0.66937952851983,0.948438829985138
"142","hsd3b7",4524,2032.84742713278,1858.67415620324,1083.9991111417,680.27702608075,432.391719848392,1679.91120079017,1294.6834401995,659.818485051793
"143","rarab",5306,3.031131711861,8.78250712404804,7.81707212326264,75.084368265786,72.0787845411254,55.4004547755704,37.0323864236089,34.121151417243
"144","rpl23",483,0.75778292796525,0.173911032159367,0.953301478446664,4.15629475358142,8.5846642262464,3.68880956582097,3.05246066403668,3.16817704864545
"145","aldh3b1",1943,8.71450367160037,5.56515302909975,2.47858384396133,74.0001174605039,69.6491625903009,65.9887044552417,37.732704175118,35.3611296299458
"146","clpp",1182,350.474604183928,202.954174529982,332.892876273575,475.805395051299,364.68625481875,387.734872140737,352.424696166378,88.7092812399904
"147","thraa",5411,90.9339513558299,35.999583656989,86.9410948343357,188.930702820407,148.449901195374,168.455636839157,119.951811783682,58.1421874692411
"148","smarce1",2787,1.89445731991312,2.26084341807177,2.66924413965066,2.16850161056422,2.26764715410282,2.04933864767831,2.21833871499682,0.262105929633828
"149","si:ch1073-443f11.2",1045,2.08390305190444,2.08693238591241,0.762641182757331,2.89133548075229,0.809873983608151,0.683112882559438,1.55296649458234,0.926465393727477
"150","gspt1l",4788,0,0.521733096478102,0.190660295689333,0.90354233773509,1.13382357705141,0.819735459071326,0.594915794337544,0.437931236843337
"151","abcc1",7189,6.72532348569159,15.9998149586618,16.2061251335933,334.401019195757,140.027211765849,252.888389123504,127.707980610509,140.065764342625
"152","LOC137487238",5964,696.970847996038,525.733050217767,761.783211426729,1759.01622310267,1042.55077909877,1818.71973852625,1100.79564172804,558.70612715763
"153","abcc6b.2",8282,60.7173571032156,14.4346156692275,91.3262816351904,29.3651259763904,16.9263662574103,30.9450135799425,40.6191267035628,29.8072841406909
"154","rps11",561,1.13667439194787,1.5651992894343,1.33462206982533,3.43346088339334,4.53529430820564,5.73814821349928,2.95723319271763,1.91497350589896
"155","shmt1",1776,0.189445731991312,0.869555160796836,0,0,1.45777317049467,0.956358035583214,0.578855349811006,0.603539240786856
"156","actb2",1843,0.947228659956562,2.08693238591241,3.43188532240799,1.62637620792316,5.02121869837053,3.55218698930908,2.77763804397996,1.49763122010493
