"","X","X.x","Geneid","Length","E1_cpm","E2_cpm","E3_cpm","E4_cpm","E5_cpm","E6_cpm","CPM_mean_E","CPM_sd_E","X.y","L1_CPM","L2_CPM","L3_CPM","L4_CPM","L5_CPM","L6_CPM","CPM_mean_UN","CPM_sd_UN","FC_E1","FC_E2","FC_E3","FC_E4","FC_E5","FC_E6","FC_UN1","FC_UN2","FC_UN3","FC_UN4","FC_UN5","FC_UN6","mean_FC_un","sd_FC_un","mean_FC_e","sd_FC_e"
"118",118,270,"aldh1l1",2770,11398.0971881233,16811.1099236852,12581.9589029826,6431.05294306328,26700.249441187,12162.8248739708,14347.5488788354,6898.09893118425,3796,451.723427041011,679.833446200908,503.996852376012,184.449828909174,995.723852789593,323.944423141674,523.278638409729,285.567825745036,51.5999142367067,68.7029140014212,44.5737926376224,19.0056074766355,117.786352268668,42.4838940586971,54.6176470588235,66.6587030716721,41.5987748851454,19.787109375,131.982188295165,39.3104761904762,58.9924831460471,39.070170191299,57.3587457799585,33.672034027156
"119",119,274,"slco2a1",1764,336.455620016571,530.42864808607,987.14368093152,877.158901473226,669.036897858693,1037.10197830174,739.55428777797,275.66825600964,3860,77.5069342708358,116.293253994021,247.526947708304,73.0808028073661,65.3462375387182,91.165287799537,111.819910686464,68.8490018370737,1.52315608919383,2.16773276474769,3.49712934819318,2.59225634178906,2.95141121829225,3.62252445717012,9.37132352941176,11.4027303754265,20.4303215926493,7.83984375,8.66157760814249,11.0628571428572,11.4614423330812,4.60275847311006,2.72570170323102,0.803192306141766
"120",120,277,"dnajc6",7534,3.78891463982625,1.73911032159367,3.05056473102932,19.1550975599839,26.4018918656257,18.1708026760811,12.0510636323567,10.4830648430683,3900,0.273661203780903,0.0348079179868367,0.519507873160372,0.801085033264601,1.67013004285208,1.22432721218386,0.75391988053811,0.610846637268795,0.0171526586620927,0.00710732054015634,0.0108071597433299,0.0566088117489987,0.116470167917113,0.0634693390598903,0.0330882352941176,0.00341296928327643,0.0428790199081163,0.0859375,0.221374045801527,0.148571428571428,0.0892105331430775,0.0820477496693196,0.0452692429452635,0.0423412584794225
"121",122,281,"hsd17b7",1740,19.5129103951052,10.0868398652433,6.48245005343731,14.2759689362144,4.8592439016489,17.2144446404978,12.0719762986912,5.89706949860766,3932,1.94603522688642,1.0442375396051,0.259753936580186,0.436955472689782,0.345544146796982,0.816218141455909,0.808124077335731,0.632947549437534,0.0883361921097772,0.0412224591329068,0.0229652144545762,0.0421895861148197,0.0214362272240086,0.0601288475304221,0.235294117647058,0.102389078498293,0.0214395099540582,0.0468749999999999,0.0458015267175572,0.099047619047619,0.0918078086440976,0.0772527432879654,0.0460464210944184,0.0251526896939996
"122",123,282,"vdrb",3726,10.6089609915135,56.1732633874756,20.5913119344479,31.0818564180871,19.5989504033172,33.4725312454125,28.587812396709,15.8683370118278,3971,1.44432301995477,7.74476175207117,3.50667814383251,2.07553849527647,1.30538899901082,2.19751038084283,3.04570013183143,2.43094268902192,0.0480274442538594,0.22956645344705,0.0729483282674771,0.0918558077436583,0.0864594498035012,0.116917203531377,0.174632352941177,0.759385665529007,0.289433384379785,0.22265625,0.173027989821883,0.266666666666666,0.314300384889753,0.223092779840198,0.10762911450782,0.0638859157664192
"123",124,285,"gpx1b",870,90.7445056238386,2425.71107655885,24.4045178482346,21.5043076380952,8.90861381968966,403.17322328658,495.741040795882,957.229308178432,4046,7.26722530040399,189.859788659201,1.74406214560982,0.546194340862228,0.499119323151197,19.5107528813403,36.5711904417614,75.444149899696,0.410806174957119,9.91329068941006,0.0864572779466397,0.0635514018691591,0.0392997499106825,1.40825578620854,0.878676470588236,18.6160409556313,0.143950995405819,0.05859375,0.0661577608142494,2.36761904761905,3.68850649667645,7.3665829808147,1.9869435133837,3.91792468853561
"124",125,291,"ncoa5",2464,39.0258207902104,112.78130435535,82.3652477377918,190.557079028331,153.06618290194,254.391237465135,138.69781204646,77.537515244588,4161,2.91905284032963,6.75273608944632,6.04855595179576,7.77416611827238,6.56533878914267,8.63307649616827,6.44882104752584,1.96229090104838,0.176672384219554,0.460909737029141,0.291793313069909,0.563150867823767,0.675241157556269,0.888570746838463,0.352941176470588,0.662116040955628,0.499234303215926,0.833984375,0.870229007633589,1.04761904761905,0.711020658482463,0.256605489777206,0.509389701089517,0.258679161145871
"125",126,293,"cyp24a1",3604,4156.81825135338,3453.43832110463,1788.39357356594,2074.89462437486,5107.065340633,2121.54367936485,3117.02563173278,1341.40856806294,4162,226.409035928067,191.147681624714,90.8396623926135,70.6411347515148,196.230681586597,63.6650150335609,139.822201886178,72.5241030504135,18.8181818181819,14.1133617626155,6.33569739952719,6.13190921228305,22.5294748124331,7.41040324504891,27.375,18.7423208191126,7.49770290964776,7.578125,26.0101781170483,7.72571428571429,15.8215068552538,9.47210952220794,12.5565047083483,7.0363167629708
"126",127,299,"arnt2",7553,2.27334878389575,4.52168683614355,3.90853606163132,35.6899223405361,27.9406524344812,39.3473020354236,18.9469080820186,17.2605866532776,4272,1.42911961974472,3.30675220874949,2.67175477625334,2.27580975359262,2.41880902757888,2.19751038084283,2.38329262779365,0.615428820291117,0.0102915951972556,0.0184790334044065,0.0138466734211415,0.10547396528705,0.12325830653805,0.137437365783822,0.172794117647059,0.324232081911262,0.22052067381317,0.244140625,0.320610687022901,0.266666666666666,0.258160808676843,0.0587172330966987,0.0681311566052875,0.0599906525509591
"127",128,300,"fth1a",1165,4697.96998478656,10660.3114937888,5165.75005140678,4319.20343707505,5645.63153973242,5414.62595231913,5983.91540985146,2341.00503798749,4283,343.414403944613,919.016054647457,389.352597081086,236.975518022092,378.006099698854,269.603130723975,422.727967353013,250.462634236441,21.2680102915952,43.5660980810233,18.3005741303614,12.7644859813084,24.9053233297607,18.912908613696,41.5220588235293,90.1109215017062,32.1362940275651,25.421875,50.1043256997455,32.7161904761905,45.3352775881228,23.5462985384994,23.2862334046242,10.7019393100386
"128",129,302,"clpxa",3589,300.555653804217,362.952324116599,1054.25610501417,1811.33132445754,1501.26340341443,1375.58441160994,1067.65720373615,619.857732757066,4292,36.8378387089516,55.8319004508861,140.693864363396,89.7215237256353,95.3317907218786,69.4727210400741,81.314939835137,36.2238468593831,1.3606346483705,1.48329779673063,3.73488686254646,5.35300400534047,6.62272240085746,4.80481985206394,4.45404411764706,5.47440273037541,11.6125574272588,9.62499999999999,12.6361323155216,8.43047619047619,8.70543546354651,3.26609363893283,3.89322759431824,2.12880012964986
"129",130,303,"slc39a1",1888,117.077462370631,179.302274156308,133.462206982533,124.688842607442,136.544753636334,150.694701892612,140.29504027431,22.2399588438962,4296,8.1490225125869,13.7839355227873,10.167511231853,4.33314177084034,5.8742504955487,6.5925311425285,8.15006544602413,3.4054290116186,0.530017152658662,0.732764747690121,0.472813238770686,0.368491321762349,0.602357984994641,0.526366022429013,0.985294117647059,1.35153583617746,0.839203675344563,0.46484375,0.778625954198473,0.8,0.869917222227927,0.291039059490877,0.538801744717579,0.122680871802457
"130",131,307,"dnajc3b",3682,11.3667439194787,17.5650142480961,32.2215899714972,44.6349914841135,17.1693284524928,21.927923530158,24.1475986009727,12.2084108600328,4383,2.25010323108743,6.80494796642658,8.92440310679067,3.2043401330584,1.5741455576307,1.5853467747509,4.05721446162411,3.08247859309023,0.0514579759862777,0.0717839374555792,0.114150624788923,0.131909212283044,0.0757413361914971,0.0765926986399427,0.272058823529412,0.667235494880543,0.736600306278713,0.343749999999999,0.208651399491095,0.192380952380952,0.403446162760119,0.238283982958147,0.086939297557544,0.0299459684374807
"131",132,308,"ugt5g1",3094,156.861066088807,65.5644591240814,103.242550115774,137.24808110196,92.3256341313292,161.214640284027,119.409405140996,38.3736863442366,4399,11.204905954807,6.87456380240025,9.64800335869261,5.40732397453606,4.97199633446769,6.38847660716452,7.41587833867802,2.47768190089375,0.710120068610637,0.267945984363894,0.365754812563324,0.405607476635514,0.407288317256164,0.563111429253159,1.35477941176471,0.674061433447096,0.796324655436445,0.580078125,0.659033078880407,0.775238095238095,0.806585799961125,0.280087288442435,0.453304681447115,0.15775108252804
"132",133,311,"txnb",636,4975.41325928784,2198.6702240748,4031.32129205525,2515.91363942336,1237.08250996145,1540.89772918932,2749.88310899867,1463.13751404856,4430,284.425211129619,135.768284107657,244.020269564472,96.0755845576659,56.7652245599265,53.8390043306494,145.148929708331,97.7944742159698,22.524013722127,8.98542999289267,14.2816616008105,7.43524699599467,5.45730618077886,5.38224767358623,34.389705882353,13.3122866894198,20.1408882082695,10.306640625,7.52417302798982,6.53333333333334,15.3678379610609,10.5264051696862,10.6776510276983,6.66326187745915
"133",134,313,"cyp26b1",3323,0.189445731991312,1.0434661929562,2.09726325258266,11.5653419230092,6.31701707214357,51.096843615446,12.0515629646881,19.5889329527057,4457,0.212847602940702,0.417695015842041,0.333969347031667,0.655433209034673,0.729482087682518,3.45323059846731,0.967109643499819,1.2333726729369,0.00085763293310463,0.0042643923240938,0.00742992232353935,0.0341789052069428,0.0278670953912112,0.178477690288714,0.025735294117647,0.0409556313993173,0.0275650842266462,0.0703124999999999,0.0966921119592875,0.419047619047619,0.113384706791753,0.152221596214483,0.0421792730779342,0.0681155435345853
"134",135,314,"nat16l",2339,1.32612012393919,5.21733096478102,0.571980887067998,15.7216366765906,6.96491625903009,30.8083910034307,10.1017293191399,11.505421002272,4473,0.152034002100502,0.487310851815714,0.0742154104514817,0.764672077207119,0.345544146796982,1.28711322306509,0.518481618572814,0.450319795365055,0.00600343053173244,0.0213219616204691,0.00202634245187437,0.0464619492656877,0.030725259021079,0.10761154855643,0.0183823529411765,0.0477815699658701,0.00612557427258805,0.08203125,0.0458015267175572,0.156190476190477,0.0593854583479447,0.0542606426203798,0.0356917485745455,0.0388184684024696
"135",136,318,"cyp2r1",3592,21.217921983027,19.8258576661679,403.341855530783,105.714453515006,212.348958502057,35.1120021635551,132.926841560099,151.664844034765,4497,1.18586521638391,2.15809091518388,40.7442603378634,4.69727133141516,10.9998220063706,1.78940131011488,10.2624518528886,15.3656322627706,0.0960548885077189,0.0810234541577826,1.42890915231341,0.312416555407211,0.936763129689176,0.122643760439036,0.143382352941176,0.211604095563139,3.36294027565083,0.50390625,1.45801526717557,0.217142857142857,0.982831849745597,1.2653720772371,0.496301823419055,0.560330342732326
"136",137,320,"aldh1a2",5282,11.840358249457,121.911633543716,9.34235448877731,14.6373858713085,8.74663902296803,15.6432850106111,30.3536093644731,44.9384903634459,4538,1.88522162604622,26.1059384901275,1.29876968290093,0.473368428747264,0.499119323151197,2.05624185636008,5.38644323455554,10.1723113572506,0.0536020583190394,0.498223169864959,0.033096926713948,0.0432576769025369,0.0385852090032155,0.054640897160582,0.227941176470588,2.55972696245732,0.107197549770291,0.05078125,0.0661577608142494,0.24952380952381,0.543554751506044,0.991176848581176,0.120234322994047,0.185366033704426
"137",138,322,"slc39a13",1594,10.9878524554961,10.434661929562,6.38711990559265,74.9940140320125,43.0852959279536,63.256252925004,34.8575328626035,29.8728076624767,4567,0.790576810922609,0.278463343894694,0.296861641805927,2.16657088542017,1.63173624876353,1.74231180195396,1.15108678879348,0.804104295789448,0.0497427101200686,0.042643923240938,0.0226274907125971,0.221628838451269,0.19006788138621,0.22094965402052,0.0955882352941176,0.0273037542662115,0.0245022970903522,0.232421875,0.216284987277354,0.211428571428571,0.134588286726101,0.0972626251543533,0.1246100829886,0.0956061705336533
"138",139,323,"nr1h3",5925,77.1991357864598,63.1297046738503,65.2058211257518,343.436442573108,419.3527487123,383.089704539333,225.235592901801,173.420570343878,4588,21.7712691007919,32.1625162198371,39.092967455318,34.0097009576881,50.0271136973853,37.3890694797688,35.7421061517982,9.26284168060683,0.349485420240138,0.257995735607676,0.231003039513678,1.01495327102804,1.84994640943194,1.33810546408971,2.63235294117648,3.15358361774743,3.22664624808576,3.6484375,6.63104325699745,4.53714285714286,3.971534403525,1.45014486964134,0.840248223318531,0.670659361411505
"139",140,324,"hsd11b2",2561,2200.60162281108,1708.5889354497,1624.52104942096,353.917533690835,542.5345816191,319.491895173049,1124.94260302746,816.050684212968,4602,200.563255570982,165.459438150428,171.103628795891,14.0371945601593,26.2997489506592,15.7906817366278,98.8756579607912,88.7227003399098,9.96226415094339,6.9825870646766,5.75515028706518,1.04592790387183,2.39335476956056,1.1159627773801,24.25,16.2235494880545,14.1225114854517,1.505859375,3.48600508905852,1.91619047619048,10.2506859856259,9.36315800861964,4.54254115891628,3.61619656618803
"140",141,325,"abcc12",5866,140.00039594158,492.08126549493,93.6142051834624,520.350032301639,491.512520651787,583.856580723552,386.902500049491,212.406994135188,4619,8.58992111867835,33.3285814723962,4.6384631532176,17.9515873363386,17.0276476782735,16.3400593318385,16.3127100151238,9.88602237812064,0.633790737564324,2.01101634683724,0.331644714623438,1.53778371161549,2.16827438370847,2.03937007874015,1.03860294117647,3.26791808873719,0.382848392036753,1.92578125,2.25699745547074,1.98285714285714,1.80916754504638,1.0000427735791,1.45364666218152,0.787725436557008
"141",142,327,"slc67a1",2064,1652.9140116242,963.641029195054,1396.30067548083,593.536961658181,417.733000745084,683.317816424206,951.240582521259,484.756162893529,4654,79.4225626973021,62.1147296475101,75.3471954608668,17.49642538562,16.3749531787681,21.9437108029877,45.4499295288425,30.0166515122334,7.48284734133791,3.93816631130064,4.94663964876732,1.75407209612817,1.84280100035727,2.38678119780482,9.60294117647058,6.0904436860068,6.21898928024502,1.876953125,2.1704834605598,2.66285714285714,4.77044464518989,3.05835636155526,3.72521793261602,2.23057477357796
"142",143,328,"dnajb6b",4181,7.5778292796525,19.9997686983272,17.3500869077293,38.4005493537413,14.4157569082251,30.5351458504069,21.3798561663471,11.2308649010979,4665,1.06423801470351,3.01088490586138,1.89249296651278,2.4032550997938,1.0750262344795,2.73119147333324,2.02951478244737,0.831468812050365,0.0343053173241853,0.0817341862117979,0.0614657210401892,0.113484646194927,0.063594140764559,0.106657122405154,0.128676470588235,0.295221843003412,0.156202143950995,0.2578125,0.142493638676845,0.331428571428572,0.21863919460801,0.0870755029959974,0.0768735223234686,0.0299227594657493
"143",144,330,"abcf2b",6145,5.87281769173068,25.7388327595863,4.00386620947599,22.0464330407362,48.8354012115715,51.5750226332376,26.3453955910564,20.393399971206,4679,0.410491805671355,2.69761364397985,0.111323115677222,1.40189880821305,2.32282454235749,2.40156491620681,1.55761947201763,1.09811596682187,0.0265866209262436,0.105188343994314,0.0141843971631206,0.0651535380507344,0.215434083601287,0.180147936053448,0.0496323529411765,0.264505119453924,0.00918836140888203,0.150390625,0.307888040712468,0.291428571428572,0.178838845157504,0.128805091036128,0.101115819964858,0.0821416894474438
"144",145,331,"dnaja2a",2338,1814.70066674478,1976.32496945905,2531.58740616296,2119.25855315765,2844.35841783019,2717.83291455098,2334.01048798427,422.031116706051,4689,116.488452409404,164.467412487804,206.912564338731,83.3128434595185,144.859785096113,103.957937516586,136.666499218026,44.9402860281089,8.21526586620926,8.07675906183368,8.96859169199595,6.26301735647529,12.5476956055735,9.49319971367214,14.0845588235294,16.1262798634812,17.0781010719755,8.9375,19.2010178117049,12.6152380952381,14.6737826109882,3.62976810502021,8.9274215492933,2.08605015480162
"145",146,332,"hsd17b12b",2256,468.309849482524,635.210044962089,214.111512059121,779.395620530289,445.349703586122,606.467617136269,524.807391292736,194.786924934603,4733,46.8568794473746,82.3555339568557,28.6471484342719,37.7784419096374,25.0711475398255,30.4355187746732,41.8574450104397,21.3001405471182,2.12006861063465,2.59594882729211,0.758527524484973,2.30333778371162,1.96463022508039,2.11834884275829,5.66544117647058,8.07508532423205,2.36447166921898,4.05273437499999,3.32315521628499,3.69333333333333,4.52903684908999,2.04600253795861,1.976810302327,0.634802345866831
"146",147,333,"per1b",6990,23.3018250349314,87.390293660082,34.7001738154586,244.227493889795,273.25148206939,200.971810048987,143.973846419774,109.285350784561,4743,7.05437769746328,15.767986848037,7.97815662353428,11.2151904657044,16.7013004285208,12.3845406463214,11.8502587849302,3.93861949508228,0.10548885077187,0.357142857142857,0.122931442080378,0.721762349799734,1.20543051089675,0.701980434263899,0.852941176470588,1.54607508532422,0.658499234303215,1.203125,2.21374045801527,1.50285714285714,1.32953968282841,0.557164181400758,0.535789407492581,0.423827667499033
"147",148,336,"cyp2x10.2",4199,1711.16857421153,469.385875798132,2425.58028175969,298.259325686353,205.70799183647,385.275665763523,915.896285842617,925.027177590077,4760,58.168209203652,17.6128065013394,86.2939685024603,8.15650215687594,5.79746290737159,8.7115590097698,30.7900847135782,33.5507227304549,7.74656946826759,1.9182658137882,8.59304289091523,0.881441922563418,0.90746695248303,1.34574087329993,7.03308823529412,1.72696245733788,7.12251148545175,0.875,0.768447837150127,1.05714285714286,3.09719214539612,3.10145102494582,3.56542132021957,3.59631889216923
"148",149,337,"cyp2x12",1701,284.35804371896,1755.19709206841,43.9471981563912,2546.27266197126,1481.66445301111,3832.39989373496,1657.30655711018,1417.71933087865,4761,12.436381371821,84.2525654871383,2.07803149264149,80.3451875408337,55.0375038259416,107.803580683061,56.9922084002396,42.1304964938888,1.28730703259005,7.17306325515278,0.155690645052347,7.5249666221629,6.53626295105395,13.3863039847292,1.50367647058823,8.26109215017062,0.171516079632466,8.61914062499999,7.29516539440204,13.0819047619047,6.48874924694968,4.8282120689422,6.0105990817902,4.7939841031233
"149",150,340,"slc22a31",3342,73.5996668786249,225.997386291098,237.848718872443,322.203197636333,227.736564190612,235.127454176959,220.418831341011,80.6482961134968,4786,6.87193689494268,23.9130396569568,29.3150871283353,14.055401038188,11.7485009910974,9.55917015666632,15.9105226443644,8.79229479408383,0.33319039451115,0.923596304193319,0.842620736237759,0.952202937249667,1.00464451589854,0.821283703173467,0.830882352941176,2.34470989761091,2.41960183767228,1.5078125,1.55725190839695,1.16,1.63670974943689,0.63462150281918,0.812923098543983,0.244744703928006
"150",151,343,"nqo1",1544,409.392226833226,749.556548606873,554.344809716735,246.938120903,181.978684116751,220.850394931466,393.843464184675,223.1271885245,4791,28.3391379915335,50.4366731629264,35.512073901034,9.3399232287441,8.38904400834896,8.9627030532947,23.4965925576469,17.5126995919733,1.85334476843911,3.06325515280739,1.96386355960824,0.72977303070761,0.80278670953912,0.771414936769265,3.42647058823529,4.94539249146756,2.93108728943338,1.001953125,1.11195928753181,1.08761904761905,2.41741363821451,1.62165513042688,1.53073969297846,0.936836290792759
"151",152,344,"cyp7a1b",4056,96.9014919135563,108.520484067445,63.2038880210138,222.452123550379,125.287505264181,305.556392368837,153.653647530902,91.7074487986972,4806,6.49185188969143,7.32706673622913,5.15797102637798,8.83014184393935,4.76083046698065,12.8554357279306,7.57054961519152,2.98176201738889,0.438679245283019,0.443496801705756,0.223910840932118,0.657409879839786,0.552697391925689,1.067287043665,0.784926470588236,0.71843003412969,0.42572741194487,0.947265624999999,0.631043256997456,1.56,0.844565466443376,0.390609242416837,0.563913533891894,0.285670406777168
"152",153,347,"hspa12b",13575,9.28284086757431,6.43470818989659,6.29178975774798,47.4359727310922,16.6024166639671,58.2695288823201,24.0528761820997,22.8782335455579,4832,0.364881605041204,0.522118769802551,0.204092378741575,1.54755063244298,0.595103808372581,2.46435092708803,0.949683020248154,0.87841906347778,0.042024013722127,0.0262970859985785,0.022289766970618,0.14018691588785,0.0732404430153628,0.203531376759723,0.0441176470588235,0.0511945392491466,0.0168453292496172,0.166015625,0.078880407124682,0.299047619047619,0.109350194454981,0.106131058050657,0.08459493372571,0.0727435584853219
"153",154,350,"bmal1b",4360,8.33561220761774,16.6085035712196,8.38905301033064,82.7644781365343,111.519647542842,84.7059974373703,52.0538819843192,46.0863491404755,4877,0.82098361134271,0.800582113697245,0.89058492541778,3.04048183079973,4.56886149653788,3.97121518823741,2.34878486100546,1.7260892555006,0.0377358490566038,0.0678749111584933,0.0297196892941574,0.244592790387183,0.491961414790996,0.295872106895728,0.0992647058823529,0.0784982935153581,0.0735068912710566,0.326171874999999,0.605597964376591,0.481904761904763,0.277490748658353,0.230122236857631,0.194626126930527,0.1838642175564
"154",155,353,"hnf4b",2338,545.982599598962,1200.76872154435,1244.15375952074,2576.54133028538,2198.40292850432,2915.86733920496,1780.28611310979,921.430652237242,4894,32.4592594484571,76.8210749969487,95.7378794824113,101.865244570805,99.3055484100439,105.653159810379,85.3070277865076,27.7769648853758,2.47169811320755,4.90724946695095,4.40763255656873,7.61441922563418,9.69810646659521,10.1849200668098,3.92463235294117,7.5324232081911,7.90199081163858,10.9277343749999,13.1628498727735,12.8209523809523,9.37843050024945,3.57504295612212,6.5473376492944,3.10409657815826
"155",156,354,"sod3a",1122,952.817309050306,983.119064796903,734.42345899531,313.438836960303,272.036671093978,332.402728653423,598.03967825837,331.841053951602,4910,64.5232304914529,70.1553587024694,52.2105412526173,12.1255143671415,15.1271548708901,13.9855839237926,38.021230601394,27.2350283928451,4.31346483704975,4.01776830135039,2.60182370820669,0.926301735647531,1.20007145409075,1.16105941302792,7.80147058823529,6.87883959044366,4.30934150076569,1.30078125,2.00508905852417,1.69714285714286,3.99877747418528,2.80724711283432,2.3700815748955,1.51396650976169
"156",157,358,"hsd17b4",3825,901.193347082673,2040.67205135801,1124.99107471491,984.499731196155,2441.52709838349,1314.44580862087,1467.88818522602,628.010273629083,4964,47.3585916543063,119.217119104916,64.4004224192732,33.7548102652857,102.242673657818,41.5643392033702,68.0896593841616,34.9465524330694,4.07975986277873,8.33972992181944,3.98547787909491,2.90947930574099,10.7706323687031,4.59126700071581,5.72610294117647,11.6894197952218,5.31546707503828,3.62109375,13.5521628498727,5.04380952380953,7.49134265585314,4.07865526642036,5.7793910564755,3.07319793875123
"157",158,362,"abcd1",3722,11.9350811154527,14.7824377335462,40.2293223904492,199.592502405681,135.005993067479,192.432899016994,98.9963726216003,87.4892908394478,5049,0.440898606091455,0.939813785644592,2.26357001877019,7.61030781601371,5.33673737830895,6.41986961260513,3.835199536239,3.01864653804247,0.0540308747855919,0.0604122245913289,0.142519419115164,0.589853137516688,0.595569846373707,0.672154617036507,0.0533088235294117,0.0921501706484638,0.186830015313935,0.81640625,0.707379134860051,0.779047619047619,0.439187002233247,0.364073399158263,0.352423353236498,0.295326745367813
"158",159,363,"nr1h5",2205,707.863977585539,836.077287106158,1157.30799483425,962.001526986551,606.676601120866,670.475294232089,823.400446977575,207.156566700497,5070,31.0605466291325,39.8376621359346,57.7952508890913,32.9901381880786,24.0345150994346,21.1431891642521,34.4768836843206,13.2151158675676,3.20454545454546,3.41684434968017,4.0999662276258,2.84299065420561,2.67631296891748,2.34192316869482,3.75551470588235,3.90614334470988,4.77029096477794,3.5390625,3.18575063613232,2.56571428571428,3.62041273953613,0.738925204202836,3.09709713727822,0.621521838233468
"159",160,364,"ugt5e1",4442,109.878524554961,46.434245586551,84.0811903989958,43.3700322112843,24.1342447115229,42.3529987186852,58.3752060303334,31.9696286754937,5109,7.48007290334469,5.72590250883464,6.97624858243928,1.89347371498906,0.998238646302394,2.00915234819916,4.1805147840182,2.86927473659279,0.497427101200686,0.189765458422174,0.297872340425532,0.128170894526035,0.106466595212576,0.147936053447864,0.904411764705882,0.561433447098974,0.575803981623277,0.203125,0.132315521628499,0.243809523809524,0.436816539811026,0.295998814520344,0.227939740539145,0.148378852615092
"160",161,366,"gclm",1826,71.0421494967422,87.2163826279226,69.4956777787618,109.780394034813,95.7271048624834,76.0987751171214,84.8934139863075,15.8013942319129,5126,5.32119007351756,12.7396979831822,7.16178710856798,5.17063976016242,4.99119323151197,3.87703617191557,6.54359072147629,3.21476657910062,0.321612349914237,0.356432125088841,0.246200607902736,0.324432576769024,0.42229367631297,0.265807683130517,0.643382352941176,1.24914675767917,0.591117917304746,0.554687499999999,0.661577608142494,0.470476190476191,0.69506472109063,0.279910724154408,0.322796503186388,0.0634819317008392
"161",162,368,"aldh9a1a.2",4146,49.7295046477195,40.6951815252919,33.3655517456332,16.8962417156462,73.4555703132593,25.2751766546992,39.9028711003749,20.0448751153092,5197,1.39871281932462,2.12328299719704,1.98526222957713,0.20027125831615,2.38041523349032,0.596467103371626,1.44740194021281,0.882996983490722,0.225128644939966,0.166311300639659,0.118203309692671,0.0499332443257678,0.324044301536264,0.0882844189930802,0.169117647058824,0.208191126279863,0.16385911179173,0.021484375,0.315521628498727,0.0723809523809524,0.158425806835016,0.103398446008452,0.161984203354568,0.100173112141677
"162",163,369,"aldh9a1a.1",2075,11250.4242400361,6860.79021868704,8458.73934840509,2535.61086238598,9628.67277851566,3694.47940274621,7071.45280846268,3404.40686212697,5198,580.830701624757,420.549265116961,486.834538709107,86.9541390652667,457.75001002078,125.258091708041,359.696124374152,203.829207227357,50.9313893653518,28.0383795309168,29.9665653495441,7.49345794392523,42.4762415148268,12.9045573848723,70.2279411764706,41.2354948805459,40.1822358346094,9.328125,60.6743002544529,15.1999999999999,39.4746828576798,24.0701597156905,28.6350985149062,16.644816568444
"163",164,373,"ppardb",3926,125.981411774223,141.563580177725,153.767528473447,389.155684862503,397.081214163076,372.228209706638,263.296271526269,135.111756974604,5243,12.9837037793829,16.6555887567014,18.2569909710645,18.1882715507122,23.9193337171689,16.7010788944055,17.7841612782392,3.56422079762198,0.570325900514582,0.578535891968727,0.544748395812226,1.15006675567423,1.75169703465524,1.30016702457647,1.56985294117648,1.63310580204778,1.50689127105666,1.951171875,3.1704834605598,2.02666666666666,1.97636200275123,0.621702237751839,0.982590167200246,0.499070323959501
"164",165,375,"gstm.1",1040,435.346292116036,403.212728061493,223.453866547898,480.865232142615,512.326282030516,681.541722929551,456.124353971352,149.633339685409,5265,29.9050882131687,26.8020968498643,20.9472995999307,22.0480448928053,27.73951622898,31.2988264242901,26.4568120348398,4.16874606053011,1.97084048027445,1.64783226723525,0.79162445119892,1.42109479305741,2.26009289031797,2.38057742782152,3.61580882352941,2.62798634812286,1.72894333843798,2.365234375,3.67684478371502,3.79809523809524,2.96881881781675,0.851512580468538,1.74534371831759,0.59051903517434
"165",166,376,"gstm.2",1546,33.7213402944536,1.21737722511557,26.6924413965066,40.9304678993996,11.5811979655966,40.098726206239,25.7069251645518,16.1453176488934,5266,5.62525807771857,0.226251466914439,5.60326348908687,2.73097170431114,0.998238646302394,3.57880262022976,3.12713100076053,2.26627911604598,0.152658662092624,0.00497512437810944,0.0945626477541372,0.120961281708945,0.0510896748838874,0.140062037699833,0.68014705882353,0.0221843003412969,0.462480857580398,0.29296875,0.132315521628499,0.434285714285715,0.337397033776573,0.239124371573409,0.0940515714195894,0.0566683081851532
"166",167,377,"gstm.3",1001,203.369993292674,173.563210095048,79.2193528589178,94.8719454621845,58.7158638115909,93.5181536223871,117.209753190467,57.4880409055414,5267,12.2235337688803,10.4249714370576,4.67557085844334,4.06004460040923,2.3996121305346,2.96663901413782,6.12506196824382,4.14488873192788,0.920668953687823,0.709310589907602,0.2806484295846,0.280373831775701,0.259021078956771,0.326652350274397,1.47794117647058,1.02218430034129,0.385911179173046,0.435546875,0.318066157760814,0.36,0.666608281457623,0.475891974878728,0.462779205697816,0.2817559155505
"167",168,381,"hsd17b3",4730,653.114161040049,1379.37535157202,1491.24950273412,5.9633794290516,3.07752113771097,4.44023373663635,589.536691608264,702.538715156956,5331,64.9033154967042,117.946630098396,177.133630895074,0.291303648459855,0.115181382265661,0.313930054406119,60.1173319292177,74.5866022755079,2.95668953687822,5.63717128642501,5.28301249577847,0.0176234979973298,0.0135762772418721,0.0155094249582438,7.84742647058823,11.5648464163822,14.6202143950995,0.03125,0.0152671755725191,0.0380952380952381,5.68618328262295,6.55873498106614,2.32059708654652,2.68773676453814
