"","Geneid","L1_CPM","L2_CPM","L3_CPM","L4_CPM","L5_CPM","L6_CPM","mean_CPM","std_CPM"
"206","LOC141384601",0.0304068004201004,0,0.0371077052257408,0,0.0383937940885536,0,0.0176513832890658,0.0195254230751473
"207","mief2",1.55074682142512,1.98405132524969,1.65129288254547,5.18884623819116,3.55142595319121,3.29626557126425,2.87043813197782,1.41659249137848
"208","smcr8b",1.03383121428341,0.626542523763061,0.630830988837594,0.109238868172446,0.307150352708429,0.188358032643671,0.482658663401435,0.347363543279677
"209","zgc:112980",1.32269581827437,1.67078006336816,1.20600041983658,5.62580171088095,3.35945698274844,4.09678720999985,2.88025370085139,1.78547251594489
"210","ptcd1",1.76359442436582,2.29732258713122,3.11704723896223,6.39047378808807,6.87248914185109,3.40614109030639,3.9745113784508,2.14450717119274
"211","si:ch211-160d14.9",1.15545841596381,4.69906892822296,0.111323115677222,10.4869313445548,3.09070042412856,8.66446950160888,4.70132528835937,4.1331624419787
"212","LOC141375512",0,0.139231671947347,0,0,0,0,0.0232052786578912,0.0568410920509298
"213","slc29a4b",0.638542808822107,1.21827712953929,0.222646231354445,0.218477736344891,0.115181382265661,0.0627860108812238,0.412651883201269,0.44379259173567
"214","zgc:153118",0,0,0,0,0,0,0,0
"215","LOC101883376",0,0,0,0,0,0,0,0
"216","LOC103911895",0,0,0,0,0,0,0,0
"217","fbxl18",0.516915607141706,0.661350441749898,0.927692630643521,1.45651824229927,0.921451058125286,1.03596917954019,0.919982859916646,0.325803185081192
"218","actb1",106.1957504672,434.228776885788,92.4352937173204,146.015953790502,100.322983953391,145.224043168271,170.737133663745,131.106690395387
"219","LOC137495411",0,0.20884750792102,0.148430820902963,0,0.0383937940885536,0.0627860108812238,0.0764096889656268,0.0848934783581125
"220","fscn1b",0,0.10442375396051,0,0,0,0.0627860108812238,0.027868294140289,0.0451365763961874
"221","abcg2b",0,1.60116422739449,0,0,0,0.156965027203059,0.293021542432925,0.64392470939917
"222","hapstr1b",14.1695689957668,40.8993036345331,41.8203837894099,25.3798303720649,31.2141545939941,24.2197036974321,29.6171575138668,10.6251719263816
"223","grin2ab",0,0,0,1.23804050595438,0.115181382265661,0.361019562567037,0.285706908464513,0.487149986040112
"224","LOC141384642",0,0.0348079179868367,0,0,0,0.0156965027203059,0.00841740345119044,0.0143725799150065
"225","tlr2",0.410491805671355,0.0696158359736734,0.185538526128704,0.0364129560574819,0,0.0627860108812238,0.12747418911874,0.152016055074452
"226","socs1b",0.0608136008402007,0.0870197949670918,0.0371077052257408,0.0910323901437047,0.095984485221384,0.125572021762448,0.0829216663600949,0.0305285248473469
"227","si:ch73-191k20.4",1.82440802520602,2.45395821807199,1.33587738812667,1.00135629158075,0.748678984726795,0.769128633294991,1.3555679235012,0.672956328843003
"228","prkcba",0.152034002100502,0.0348079179868367,0.0371077052257408,0.145651824229927,0.115181382265661,0.298233551685813,0.130502730582413,0.0968933337984268
"229","LOC137489970",0,0,0,0.0364129560574819,0.0383937940885536,0.0941790163218357,0.0281642944113119,0.0371760918617991
"230","cacng3a",0,0,0,0,0,0,0,0
"231","si:ch211-14k19.8",0.212847602940702,1.25308504752612,0.296861641805927,1.27445346201187,0.460725529062643,1.3185062285057,0.802746585308826,0.531450638537461
"232","ndufab1a",48.9397452761515,34.1465675450868,45.9764467746929,17.6784901659074,12.5739675640013,16.2929698236776,29.2680311915863,15.9455889973613
"233","palb2",0.0608136008402007,0.31327126188153,0.222646231354445,1.47472472032802,2.76435317437586,1.27141672034478,1.01787095152081,1.03614698073254
"234","rasd3",0.729763210082409,0.0348079179868367,0.111323115677222,0.0728259121149637,0.844663469948179,0.313930054406119,0.351218946702622,0.353084224765354
"235","plk1",0.0608136008402007,0.139231671947347,0.148430820902963,11.3972552459918,3.64741043841259,5.83909901195381,3.53870679834146,4.5212066520626
"236","ern2",0.88179721218291,2.10587903820362,1.26166197767519,5.97172479342702,5.3751311723975,3.32765857670486,3.15397546176518,2.13286475166132
