"","Geneid","E4_cpm","E5_cpm","E6_cpm","CPM_mean_E46","L4_CPM","L5_CPM","L6_CPM","CPM_mean_UN46"
"146","hsd17b12b",779.395620530289,445.349703586122,606.467617136269,610.404313750893,37.7784419096374,25.0711475398255,30.4355187746732,31.095036074712
"147","per1b",244.227493889795,273.25148206939,200.971810048987,239.483595336057,11.2151904657044,16.7013004285208,12.3845406463214,13.4336771801822
"148","cyp2x10.2",298.259325686353,205.70799183647,385.275665763523,296.414327762115,8.15650215687594,5.79746290737159,8.7115590097698,7.55517469133911
"149","cyp2x12",2546.27266197126,1481.66445301111,3832.39989373496,2620.11233623911,80.3451875408337,55.0375038259416,107.803580683061,81.0620906832788
"150","slc22a31",322.203197636333,227.736564190612,235.127454176959,261.689072001301,14.055401038188,11.7485009910974,9.55917015666632,11.7876907286506
"151","nqo1",246.938120903,181.978684116751,220.850394931466,216.589066650406,9.3399232287441,8.38904400834896,8.9627030532947,8.89722343012925
"152","cyp7a1b",222.452123550379,125.287505264181,305.556392368837,217.765340394466,8.83014184393935,4.76083046698065,12.8554357279306,8.81546934628353
"153","hspa12b",47.4359727310922,16.6024166639671,58.2695288823201,40.7693060924598,1.54755063244298,0.595103808372581,2.46435092708803,1.53566845596786
"154","bmal1b",82.7644781365343,111.519647542842,84.7059974373703,92.9967077055822,3.04048183079973,4.56886149653788,3.97121518823741,3.86018617185834
"155","hnf4b",2576.54133028538,2198.40292850432,2915.86733920496,2563.60386599822,101.865244570805,99.3055484100439,105.653159810379,102.274650930409
"156","sod3a",313.438836960303,272.036671093978,332.402728653423,305.959412235901,12.1255143671415,15.1271548708901,13.9855839237926,13.7460843872747
"157","hsd17b4",984.499731196155,2441.52709838349,1314.44580862087,1580.15754606684,33.7548102652857,102.242673657818,41.5643392033702,59.1872743754913
"158","abcd1",199.592502405681,135.005993067479,192.432899016994,175.677131496718,7.61030781601371,5.33673737830895,6.41986961260513,6.45563826897593
"159","nr1h5",962.001526986551,606.676601120866,670.475294232089,746.384474113169,32.9901381880786,24.0345150994346,21.1431891642521,26.0559474839218
"160","ugt5e1",43.3700322112843,24.1342447115229,42.3529987186852,36.6190918804975,1.89347371498906,0.998238646302394,2.00915234819916,1.6336215698302
"161","gclm",109.780394034813,95.7271048624834,76.0987751171214,93.8687580048059,5.17063976016242,4.99119323151197,3.87703617191557,4.67962305452999
"162","aldh9a1a.2",16.8962417156462,73.4555703132593,25.2751766546992,38.5423295612016,0.20027125831615,2.38041523349032,0.596467103371626,1.0590511983927
"163","aldh9a1a.1",2535.61086238598,9628.67277851566,3694.47940274621,5286.25434788262,86.9541390652667,457.75001002078,125.258091708041,223.320746931363
"164","ppardb",389.155684862503,397.081214163076,372.228209706638,386.155036244072,18.1882715507122,23.9193337171689,16.7010788944055,19.6028947207622
"165","gstm.1",480.865232142615,512.326282030516,681.541722929551,558.244412367561,22.0480448928053,27.73951622898,31.2988264242901,27.0287958486918
"166","gstm.2",40.9304678993996,11.5811979655966,40.098726206239,30.8701306904117,2.73097170431114,0.998238646302394,3.57880262022976,2.43600432361443
"167","gstm.3",94.8719454621845,58.7158638115909,93.5181536223871,82.3686542987208,4.06004460040923,2.3996121305346,2.96663901413782,3.14209858169388
"168","hsd17b3",5.9633794290516,3.07752113771097,4.44023373663635,4.49371143446631,0.291303648459855,0.115181382265661,0.313930054406119,0.240138361710545
"169","gstt1a",6826.26236158861,8434.67556448217,10423.9610314157,8561.63298582883,211.905197776516,315.980925348796,290.605051363744,272.830391496352
"170","slc15a4",61.0794620308921,48.9163886099323,54.717341893011,54.9043975112785,2.29401623162136,2.07326488078189,2.51144043524895,2.29290718255073
"171","gpx8",79.1503087855939,44.3810943017267,71.4536075157172,64.9950035343459,4.95216202381753,2.87953455664152,3.13930054406119,3.65699904150675
"172","sult1st1",113.03314645066,157.277527616703,269.146475728419,179.819049931927,4.58803246324271,7.16044259751525,10.3439952926816,7.36415678447985
"173","sult1st2",60.7180450957981,3.32048333279342,54.1708515869634,39.4031266718516,2.20298384147765,0.287953455664152,16.826650916168,6.43919607110327
"174","sult1st3",1246.43665490556,897.907285626356,1030.3391607644,1058.22770043211,69.9128756303652,53.4249644742223,57.9043985352086,60.4140795465987
"175","sult1st4",579.441701189513,299.167449544851,727.105352196266,535.238167643543,26.6906967901342,18.5058087506828,35.6624541805351,26.952986573784
"176","slc15a1a",3.9755862860344,1.45777317049467,58.1329063058082,21.1887552541124,0.163858302258668,0,2.33877890532559,0.834212402528086
"177","nfe2l2a",420.147187046817,671.790469402961,617.05586681594,569.664507755239,26.3811866636456,67.7650465662971,49.5538590880059,47.9000307726495
"178","dnajb2",81.7705815650257,75.2372930771972,68.9944011385033,75.3340919269087,8.04726328870349,10.6542778595736,5.91758152555534,8.20637422461081
"179","nr1i2",270.159158982792,187.647802002008,376.258575713739,278.02184556618,17.7331095999937,16.989253884185,29.5408181196158,21.4210605345982
"180","ugt1a6",29.0940632750699,20.3278369885646,54.5124080282432,34.6447694306259,0.910323901437046,0.42233173497409,1.09875519042142,0.810470275610852
"181","ugt1a5",82.5837696689873,91.1108231559169,133.138700810835,102.277764545246,2.33042918767884,2.99471593890718,3.29626557126425,2.87380356595009
"182","ugt1a4",120.261485152541,126.502316239593,109.776240227302,118.846680539812,3.78694742997811,3.68580423250115,2.52713693796926,3.33329620014951
"183","ugt1ab",893.061246617363,1163.70792704655,1782.78800090362,1279.85239152251,21.083101557282,38.7201413383063,41.2190161435234,33.6740863463706
"184","ugt1a2",55.025728368067,28.1836146295636,52.6680032453327,45.2924487476544,1.49293119835676,0.691088293593965,1.27141672034478,1.15181207076517
"185","ugt1a1",64.0611517454179,24.7011565000486,93.5181536223871,60.7601539559512,1.07418220369571,0.95984485221384,2.19751038084283,1.41051247891746
"186","abcb6b",13.3724265984793,5.83109268197868,16.8728881992181,12.025469159892,0.455161950718523,0.53751311723975,0.455198578888872,0.482624548949048
"187","dnajc15",93.0648607867143,44.7860312935307,55.878633793362,64.5765086245357,3.75053447392063,2.3996121305346,2.95094251141752,3.03369637195758
"188","cyp27a3",490.442780922607,527.308950727267,684.547419612813,567.433050420896,16.4586561379818,21.2509650280144,22.1791583437923,19.9629265032628
"189","slc39a10",32.3468156909162,14.5777317049467,30.6034571386628,25.8426681781752,1.21983402792564,0.998238646302394,2.66840546245201,1.62882604556001
"190","dnajc3a",1000.13101363897,397.810100748324,414.103029407531,604.014714598275,41.7656605979317,18.1986583979744,17.5800830467427,25.8481340142163
"191","hspd1",924.414165736771,1560.70815381127,743.021882359901,1076.04806730265,30.8599802587159,65.0774809800983,23.3250030423746,39.7541547603963
"192","hspe1",805.869411025927,862.43480514432,763.856825277964,810.720347149404,29.658352708819,35.7638191934877,27.139253203409,30.8538083685719
"193","dnajb11",532.186436925968,210.567235738119,145.093176255625,295.948949639904,22.5942392336675,9.13772299307576,5.79200950379289,12.5079905768454
"194","dnajc28",148.361651856102,128.688975995335,142.97552631969,140.008718057042,5.13422680410494,6.10461326008002,4.33223475080444,5.19035827166313
"195","slc15a2",69.1209888367344,68.4343516148887,43.3093567542684,60.2882324019638,2.09374497330521,3.41704767388127,1.80509781283518,2.43863015334055
"196","cyp27a1.1",683.800841197916,285.399591823512,765.42798490785,578.209472643093,24.8700489872601,12.8427241226212,27.70432730134,21.8057001370738
"197","cyp27a1.2",86.6497101887952,19.1940134115132,106.224053237993,70.6892589461005,2.8037976164261,0.825466572903902,3.02942502501905,2.21956307144968
"198","cyp27a1.4",80.415268058423,46.4867666591078,133.411945963858,86.7713268937963,1.87526723696032,1.76611452807347,3.06081803045966,2.23406659849782
"199","dnajc10",170.588793364385,95.4841426674009,140.174763501197,135.415899844328,6.09917013962821,3.89697009998819,4.7403438215324,4.91216135371627
"200","hsdl2",2803.78222822576,2217.11101752567,3083.09337285551,2701.32887286898,79.7261672878565,78.3617337347379,84.2902196080429,80.7927068768791
"201","aldh7a1",1901.95662093237,2754.13845605624,2153.03518325084,2269.71008674648,50.3227052714399,94.4871272519304,56.1306937278141,66.9801754170615
"202","per1a",73.1869293565423,69.8921247853834,69.9507591740865,71.0099377720041,3.56846969363322,3.7241980265897,3.04512152773935,3.44592974932076
"203","bach1b",249.377685214885,174.041919077392,143.726950490506,189.048851594261,10.3594859983536,9.80961438962544,6.16872556908024,8.77927531901976
"204","sod1",3949.20284977253,2990.4596844731,4658.28336874932,3865.98196766498,154.791476200355,139.446260129627,169.098423805856,154.445386711946
"205","ugt5d1",271.243409788074,181.897696718391,485.078457905457,312.739854803974,7.48286246981252,5.98943187781436,12.9967042524133,8.82299953334673
"206","hspa8",42236.3576401281,63792.8018400337,54292.2407461943,53440.4667421187,1595.87062513126,3208.03185886318,1902.588791231,2235.49709174181
"207","pparg",106.256578917647,110.142861770708,93.5181536223871,103.305864770247,3.65950208377693,4.91440564333486,2.91954950597691,3.83115241102957
"208","dnajc14",87.8243152278508,64.1420195017655,52.6680032453327,68.2114459916497,5.88069240328332,5.31754048126467,3.26487256582364,4.82103515012388
"209","dnajc16l",121.616798659143,85.4417052706599,105.267695202409,104.108733044071,6.59074504640422,5.2983435842204,6.37278010444422,6.08728957835628
"210","abcc10",87.5532525265303,50.9410735689527,75.8938412523536,71.4627224492789,2.84021057248358,1.80450832216202,1.89927682915702,2.18133190793421
"211","abcb11b",4436.12181557797,1825.37497165441,4199.77800197543,3487.0915964026,141.974115668122,75.251836413565,124.253515533942,113.82648920521
"212","ncoa3",179.895279443057,186.432991026596,251.180606917105,205.836292462253,8.68449001970942,10.5198995802637,11.5055364939843,10.2366420313191
"213","ugt1b7",42.6471983410963,34.0956947099031,70.7704946331578,49.1711292280524,1.25624698398312,0.883057264036733,1.53825726658998,1.22585383820328
"214","ugt1b5",68.8499261354139,42.2754219443455,77.3283783057284,62.8179087951626,2.51249396796625,2.57238420393309,4.19096622632169,3.09194813274034
"215","ugt1b4",20.3297025990395,14.90168129839,24.7286863486517,19.9866900820271,0.58260729691971,0.633497602461134,0.455198578888872,0.557101159423239
"216","ugt1b3",33.2503580286513,14.9826686967508,32.5844844980852,26.9391704078291,0.600813774948451,0.748678984726795,0.957486665938663,0.768993141871303
"217","ugt1b1",32.8889410935573,9.63750040493699,32.7211070745971,25.0825161910305,0.873910945379565,0.383937940885536,0.65925311425285,0.63903400017265
"218","gpx1a",7988.48887061726,4819.80303864719,7293.86949224014,6700.7204671682,362.909726546893,267.278397547466,300.195614525851,310.127912873403
"219","per3",153.602197414965,163.594544688846,180.956602589995,166.051114897935,5.75324705708213,6.75730775958543,7.48723179758594,6.66592887141783
"220","akr7a3",333.136059922928,437.979850335288,377.966357920137,383.027422726118,12.1619273231989,17.0276476782735,11.4270539803827,13.538876327285
"221","aldh4a1",256.154252747898,322.89675726457,269.078164440163,282.709724817544,10.5597572566697,13.3418434457724,9.35511562130235,11.0855721079148
"222","sult6b1",133.362849049699,155.171855259322,489.655314218605,259.396672842542,3.58667617166196,6.02782567190291,19.1183403133326,9.57761405229916
"223","sult2st1",17.7094298196078,19.7609252000389,28.9639862205202,22.144780413389,0.728259121149637,1.22860141083372,1.0673621849808,1.00807423898805
"224","sult2st2",576.460011474988,580.598658848683,883.469891014121,680.176187112597,17.9697938143673,21.0973898516602,25.1144043524895,21.393862672839
"225","abcc3",76.7107444737092,41.5465353590981,70.9754284979256,63.0775694435776,3.14972069897218,2.11165867487045,2.22890338628345,2.49676092004203
"226","slc39a11",22.8596211446978,11.4192231688749,16.4630204696825,16.9139549277517,3.53205673757574,2.68756558619875,3.61019562567037,3.27660598314829
"227","cyp26a1",37.2259443146857,14.5777317049467,13.6622576511888,21.8219778902737,1.27445346201187,0.53751311723975,0.313930054406119,0.708632211219246
"228","dnajc9",89.631399903321,30.6132365803881,79.3777169534067,66.5407844790386,3.75053447392063,2.28443074826894,2.48004742980834,2.83833755066597
"229","raraa",28.1905209373348,71.8358223460429,66.7401286260571,55.5888239698116,2.14836440739143,4.03134837929813,2.66840546245201,2.94937274971386
"230","sult1st6",221.729289680191,245.229842236548,354.194029607069,273.717720507936,6.99128756303652,9.61764541918268,12.2746651272793,9.6278660364995
"231","maff",36.7741731458182,30.1273121902232,28.6224297792405,31.8413050384273,4.49700007309901,4.70323977584782,2.51144043524895,3.90389342806526
"232","thrab",2.80098124697878,5.02121869837053,4.64516760140418,4.15578918225116,0.910323901437046,1.30538899901082,0.941790163218357,1.05250102122207
"233","slc16a5a",10.30038265018,8.5846642262464,12.2960318860699,10.3936929208321,1.36548585215557,1.13261692561233,1.63243628291182,1.37684635355991
"234","nfe2l1b",30.7204394829931,15.5495804852765,39.6205471884474,28.630189052239,2.0027125831615,1.42057038127648,2.26029639172406,1.89452645205401
"235","aldh18a1",518.633301859942,346.950014577732,374.20923706606,413.264184501245,29.2578101921867,19.6768194703837,18.6160522262829,22.5168939629511
"236","nat9",90.173525305962,76.2901292558878,112.440380469284,92.9680116770446,3.75053447392063,2.95632214481863,4.14387671816077,3.61691111230001
"237","abca5",154.867156687794,118.727525996955,172.759247999282,148.784643561344,7.31900416755385,5.68228152510593,7.22039125134074,6.74055898133351
"238","dnajb12b",14.2759689362144,13.119958534452,14.7552382632839,14.0503885779834,0.655433209034673,0.825466572903902,0.439502076168567,0.640133952702381
"239","slc30a6",286.33256682825,210.162298746315,239.362754048827,245.285873207797,8.92117423408305,6.60373258323122,5.91758152555534,7.14749611428987
"240","abcc2",8307.07789890265,5349.21766173183,7166.40062835455,6940.89872966301,233.82579732312,181.83300880339,188.075495594706,201.244767240405
"241","gsta.2",105.443390813685,74.5893938903107,125.282902661401,101.771895788466,4.44238063901279,3.57062285023548,3.7043746419922,3.90579271041349
"242","gsta.1",873.002606719644,651.300657617675,1053.42837619491,859.24388017741,52.0887336402278,40.9661782924867,53.0227861891935,48.692566040636
"243","gclc",264.557196488835,352.862094658071,216.136916041806,277.852069062904,11.9070366307966,17.7187359718675,10.8148903742908,13.4802209923183
"244","ncoa4",1283.03011958383,1397.51854611422,1380.22957921134,1353.59274830313,75.5932967753323,104.066378877025,83.11298190402,87.5908858521258
"245","abcg2c",138.603394608563,118.565551200233,169.821862604276,142.330269471024,3.95080573223678,3.01391283595146,4.30084174536383,3.75518677118402
"246","prdx3",787.979272738772,664.420616152127,819.32559134179,757.24182674423,27.2186846529677,26.7988682738104,27.0450741870871,27.0208757046217
"247","abcg8",893.784080487551,497.100651138683,954.103763070767,781.662831565667,25.7439599326397,17.3731918250705,27.4060937496542,23.5077485024548
"248","abcg5",499.207141598637,374.64770481713,679.833940723153,517.89626237964,13.5456196533833,11.3261692561233,17.4388145222599,14.1035344772555
"249","nat8",197.604709262664,113.220382908419,179.52206553662,163.449052569234,19.6812027490689,17.5843576925575,17.7841375821066,18.3498993412443
"250","slc39a8",27.4676870671468,10.0424373967411,8.74384489676081,15.4179897868829,1.34727937412683,0.42233173497409,0.50228808704979,0.757299732050237
"251","adh8b",611.336745711562,1242.18471605818,2351.20623048133,1401.57589741702,19.1532148862355,45.151101848139,64.387054158695,42.8971236310232
"252","adh8a",16348.8757674463,43639.8976319285,36491.6169411722,32160.1301135157,559.976644729985,2102.5785425685,1142.97223858452,1268.509141961
"253","nfkb2",348.586633898198,309.614823933396,222.011686831817,293.40438155447,13.0358382685785,14.0905224304992,8.25636043088093,11.7942403766529
"254","abcb10",96.4079674363342,77.6669150280216,88.2581844266794,87.4443556303451,3.71412151786315,2.68756558619875,2.85676349509568,3.08615019971919
"255","gsto1",0.722833870188072,1.13382357705141,35.5218698930908,12.4595091134434,0.109238868172446,0.0383937940885536,3.4218375930267,1.18982341842923
"256","gsto2",169.233479857782,79.2056755968771,181.024913878251,143.154689777637,4.87933611170257,2.30362764531322,7.3930527812641,4.85867217942663
"257","cyp17a1",33.9731918988394,10.8523113803492,17.2144446404978,20.6799826398955,0.98314981355201,0.345544146796982,0.376716065287343,0.568470008545445
"258","hif1an",356.718514937814,423.32113123198,341.624752567975,373.88813291259,19.0075630620055,25.5318730688881,16.9679194406507,20.5024518571814
"259","dnajb12a",199.773210873228,142.780783310117,168.865504568693,170.473166250679,10.1410082620087,6.33497602461134,7.15760524045951,7.87786317569318
"260","ephx5",784.545811855379,782.095305970391,842.346495484043,802.995871103271,21.993425458719,27.393972082183,22.7442324417233,24.0438766608751
"261","esr2b",1663.06002683521,1771.51835174447,2041.00467051109,1825.19434969692,66.5264707170194,81.5292217470436,76.237913712526,74.7645353921963
"262","mgst3b",1664.50569457558,752.615892967054,1934.57568340833,1450.56575698365,66.0713087663008,40.6590279397783,84.8395972032536,63.8566446364442
"263","dnajc12",61.6215874335332,33.285820726295,54.4440967399872,49.7838349666051,1.98450610513276,1.28619210196655,1.49116775842907,1.58728865517613
"264","gstp1.2",2696.17033580151,2201.88538663384,4393.71374933405,3097.2564905898,108.110066534664,107.176276198197,170.024517466354,128.436953399738
"265","abca1b",602.210968100438,380.640772295831,143.726950490506,375.526230295592,18.5159881552295,19.0433218679226,5.8077060065132,14.4556720098884
"266","dnajc4",112.400666814245,74.7513686870323,105.540940355433,97.5643252855701,6.19020252977192,4.33849873200656,6.95355070509553,5.82741732229134
"267","abcb7",589.109604203279,480.174284881272,555.439084809079,541.57432463121,19.0621824960918,18.1218708097973,16.8580439216086,18.0140324091659
"268","hspa9",1364.07786727867,1423.75846318313,918.513581889421,1235.44997078374,62.8305556771849,79.0912158224204,43.5734915515693,61.8317543503915
"269","hspa4b",660.670157351898,764.197090932651,685.367155071884,703.411467785478,25.1249396796625,36.1669540314175,25.7736574667424,29.0218503926075
"270","nr3c1",198.417897366626,267.33940198905,278.710056084251,248.155785146642,10.1410082620087,14.8200045181817,12.0863070946356,12.349106624942
"271","cyp4v2b",6819.93756522446,3246.13690109819,4692.64394674206,4919.5728043549,257.293947502167,179.203033908324,184.308334941832,206.935105450774
"272","gsr",94.2394658257699,67.3815154361981,163.19566764345,108.272216301806,3.22254661108714,2.86033765959724,6.52974513164727,4.20420980077722
"273","adh5",8593.22975726335,8279.74667141793,11039.7189837548,9304.23180414536,261.00806902003,309.588358633052,312.878388723859,294.49160545898
"274","slc30a9",245.763515863945,164.809355664259,213.199530646801,207.924134058335,11.105951597532,9.04173850785437,9.05688206961653,9.73485739166763
"275","mgst2",757.258833255779,811.81768116881,826.088408879129,798.388307767906,23.0311947063573,29.6208121393191,23.0895555015701,25.2471874490822
"276","gpx3",628.775112829849,546.098027146976,764.130070430988,646.334403469271,106.362244643905,119.327912027225,124.787196626432,116.825784432521
"277","nfkb1",57.9170638488193,41.1415983672941,28.1442507614489,42.4009709925208,5.60759523285221,6.20059774530141,3.57880262022976,5.12899853279446
"278","cyp2y3",4280.26076231867,1772.32822572808,3224.56605083357,3092.38501296011,155.064573370786,74.8487015756352,105.951393362065,111.954889436162
"279","dnajc30b",98.9378859819924,49.7262625935404,77.2600670174725,75.3080718643351,4.04183812238049,2.28443074826894,3.31196207398456,3.21274364821133
"280","bach1a",22.7692669109243,24.0532573131621,25.9582895372587,24.2602712537817,6.90025517289281,9.56005472804985,7.58141081390777,8.01390690495014
"281","aldh3a1",6.32479636414563,3.88739512131912,10.5199383914153,6.91070995896002,0.527987862833487,0.0767875881771072,1.16154120130264,0.588772217437745
"282","aldh3a2a",510.5917750541,174.446856069196,318.12566940793,334.388100177075,16.5314820500968,6.21979464234568,10.4067813035628,11.0526859986684
"283","hif1al",1688.26885805802,1464.00920016845,1336.64697730405,1496.30834517684,80.2905681067475,78.6688840874463,58.2968111032163,72.41875443247
"284","slc47a3",114.930585359904,58.229939421426,140.994498960268,104.718341247199,4.64265189732894,2.95632214481863,5.06997037865882,4.22298147360213
"285","slc47a4",47.4359727310922,31.4231105639962,58.406151458832,45.7550782513068,2.03912553921898,1.67013004285208,1.44407825026815,1.71777794411307
"286","hspa13",230.222587654901,92.4876089280508,131.294296027924,151.334830870292,7.86519850841608,3.1482911152614,3.65728513383129,4.89025825250292
"287","hsph1",20.5104110665866,7.93676503935988,23.3624605835328,17.2698788964931,1.16521459383942,0.42233173497409,0.941790163218357,0.843112164010622
"288","clpb",83.9390831755899,94.8362434805144,95.4308696935535,91.4020654498859,4.005425166323,5.25994979013184,3.6886781392719,4.31801769857558
"289","mtf1",17.8901382871548,12.1481097541223,15.7115962988671,15.2499481133814,0.837497989322083,1.15181382265661,0.784825136015297,0.924712315997997
"290","arnt",169.504542559103,94.593281285432,187.856042703846,150.65128884946,9.8314981355201,7.88992468519776,9.68474217842877,9.13538833304888
"291","cyp4t8",3150.47142321471,2665.45725485115,3085.00608892668,2966.97825566418,93.4720581995559,93.2393289440524,89.3444934839815,92.0186268758633
"292","rxrbb",182.154135287394,171.207360134763,180.000244554412,177.787246658856,7.70134020615741,8.21627193495047,7.94243037647481,7.9533475058609
"293","ahr1a",80.8670392272906,66.0047296640643,154.793379187969,100.555049359775,2.3122227096501,3.2250787034385,6.5925311425285,4.04327751853903
"294","abcb4",856.91955310796,708.072823868606,946.043031056566,837.011802677711,25.6347210644672,27.73951622898,28.1595258802289,27.177921057892
"295","gstk1",2214.9436867238,735.527551912922,1710.78790308186,1553.75304723953,63.2310981938172,23.439411291062,46.0064494732167,44.225652986032
"296","aldh5a1",80.1442053571025,70.944960964074,96.4555390173927,82.5149017795231,4.11466403449545,4.91440564333486,5.82340250923351,4.95082406235461
"297","sult2st3",56.2906876408961,94.9172308788752,45.017138960667,65.4083524934794,3.24075308911589,7.54438053840078,2.95094251141752,4.5786920463114
"298","slc39a3",45.8999507569426,30.6132365803881,41.3966406831019,39.3032760068109,3.36819843531707,2.150052468959,2.85676349509568,2.79167146645725
"299","dnajc17",21.8657245731892,14.2537821115035,18.0341800995692,18.0512289280873,0.946736857494528,0.767875881771072,0.627860108812238,0.780824282692613
"300","ephx2",697.896101666584,821.860118565551,700.463949776448,740.073390002861,23.7958667835644,32.596331181182,23.0424659934091,26.4782213193852
"301","slc22a3",135.350642192717,93.0545207165765,144.546685949577,124.317282952957,3.71412151786315,3.07150352708429,4.01830469639832,3.60130991378192
"302","dnajc5gb",95.2333623972785,73.6175451099809,93.9963326401787,87.6157467158127,6.09917013962821,5.10637461377763,5.43098994122586,5.54551156487723
"303","npas3",24.9377685214885,12.1481097541223,12.6375883273496,16.5744888676535,1.82064780287409,0.95984485221384,0.423805573448261,1.06809940951206
"304","bach2a",10.481091117727,15.0636560951116,8.40228845548109,11.3156785561066,0.98314981355201,1.24779830787799,0.690646119693462,0.973864747041154
"305","slc22a15",519.175427262583,493.618193009168,505.23028794096,506.007969404237,15.3844739342861,21.4813277925457,15.6651097148653,17.510303813899
"306","dnajc27",14.0049062348939,7.61281544591662,14.4136818220041,12.0104678342715,1.09238868172446,1.17101071970088,1.02027267681989,1.09455735941508
"307","aldh6a1",17903.601067987,14257.264569633,23386.0279779811,18515.6312052004,578.001057978438,587.655412319401,719.79452524507,628.48366518097
"308","gstz1",2717.31322650451,2885.2570540024,3492.20967822036,3031.59331957576,78.779430430362,96.9059362795093,90.2234976363186,88.6362881153966
"309","slc39a9",354.82107602857,292.688457675986,324.888486945269,324.132673549942,17.3689800394188,16.2405748994582,14.0483699346738,15.8859749578503
"310","slc30a4",216.940515290195,161.731834526548,194.208992511648,190.960447442797,10.7418220369571,10.6350809625293,9.92018971923336,10.4323642395733
"311","cyp1a",3875.02202384448,2993.78016780589,4309.82748735575,3726.20989300204,163.785476346553,165.880387359596,181.59283997122,170.419567892456
"312","ugt5f1",62.1637128361742,64.3039942984872,81.2904330245731,69.2527133864115,1.38369233018431,1.95808349851623,1.89927682915702,1.74701755261919
"313","dnaja2b",67.7656753301318,65.4378178755386,83.886261978299,72.3632517279898,3.27716604517337,5.22155599604329,3.79855365831404,4.09909189984357
"314","hsbp1b",77.5239325776708,43.9761573099226,75.0741057932822,65.5247318936252,8.41139284927831,3.95456079112102,6.76519267245186,6.3770487709504
"315","bmal2",20.7814737679071,9.71848780329781,16.9411994874741,15.813720352893,1.00135629158075,0.518316220195474,0.533681092490402,0.684451201422209
"316","nr1h4",428.821193489074,463.490880818945,505.298599229216,465.870224512412,15.1659961979412,19.7152132644723,16.5755068726431,17.1522387783522
"317","mt2",3464.45238557766,3109.9160970553,7664.0483632991,4746.13894864402,206.461460845922,248.58061982634,468.603392212014,307.881824294759
"318","slco3a1a",11.2039249879151,10.1234247951019,6.69450624908249,9.3406186773665,0.764672077207119,0.95984485221384,0.910397157777745,0.878304695732901
"319","nat10",646.845959584551,725.809064109625,305.488081080581,559.381034924919,18.4249557650858,25.4742823777553,8.28775343632154,17.3956638597209
"320","ugt5c3",451.951877335092,186.75694062004,332.744285094702,323.817701016611,18.0062067704248,10.7886561388836,21.1431891642521,16.6460173578535
"321","abcc5",1311.40134898871,611.940782014319,1485.63389699027,1136.32534266443,41.3651180812994,24.2264840698773,45.5826438997685,37.0580820169817
"322","dnajc8",103.545951904441,82.6071463280314,77.6016234587522,87.9182405637415,3.98721868829426,3.76259182067825,3.72007114471251,3.82329388456167
"323","cyp51",45.1771168867545,15.3876056885549,19.8102735942237,26.7916653898444,1.74782189075913,0.767875881771072,0.847611146896521,1.12110297314224
"324","hsf1",65.5971737195676,52.2368719427257,58.7477079001117,58.8605845208017,6.3176478759731,6.81489845071826,5.47807944938678,6.20354192535938
"325","hsd17b8",411.292472137013,176.87647802002,347.636145934498,311.93503203051,13.1632836147797,6.64212637731977,11.4270539803827,10.4108213241607
"326","rxrba",169.865959494197,150.393598756034,154.861690476225,158.373749575485,18.4067492870571,23.4586081881063,20.2798815146353,20.7150796632662
"327","hsbp1l1",6.9572760005602,3.40147073115423,4.91841275442795,5.09238649538079,0.764672077207119,0.191968970442768,0.266840546245201,0.407827197965029
"328","thrb",220.373976173589,56.6911788525705,231.438644611138,169.501266545766,19.7540286611839,6.21979464234568,19.8717724439073,15.2818652491456
"329","slc39a7",435.41705255454,138.812400790437,238.952886319291,271.060779888089,16.0399071433208,6.00862877485864,7.56571431118747,9.8714167431223
"330","nfe2l3",132.188244010644,87.142440636237,70.0190704623424,96.4499183697411,7.00949404106526,5.16396530491046,3.56310611750945,5.24552182116172
"331","txnl4a",140.771896219127,86.0896044575464,86.9602699498165,104.607256875497,3.82336038603559,2.53399040984454,3.04512152773935,3.13415744120649
"332","abcf1",965.796404805038,1324.06297580097,610.361360566858,966.740247057622,38.1971909042985,64.0216516426631,23.4662715668574,41.8950380379397
"333","slc30a8",52.3151013548617,20.8947487770903,44.6755825193873,39.2951442171131,2.49428748993751,0.90225416108101,1.94636633731794,1.78096932944549
"334","hsd3b2",18.7936806248899,11.5002105672357,10.3833158149035,13.559069002343,0.546194340862228,0.499119323151197,0.408109070727955,0.484474244913793
"335","cyp46a1.1",6.9572760005602,1.45777317049467,222.558177137865,76.9910754363066,0.364129560574819,0.095984485221384,17.5172970358614,5.99247036055253
"336","cyp46a1.5",15.1795112739495,6.80294146230846,14.2087479572363,12.0637335644981,0.436955472689782,0.172772073398491,0.722039125134074,0.443922223740782
"337","cyp46a1.2",2270.8729574296,1169.94395672033,1601.96802089014,1680.92831168002,76.321555896482,48.8369060806402,55.0790280455536,60.0791633408919
"338","cyp46a1.4",1591.58982792036,792.704655155658,1014.96912090681,1133.08786799428,52.8351992394062,27.950682096467,31.502880959654,37.4295874318424
"339","cyp46a1.3",184.503345365505,76.209141857527,212.106550034706,157.606345752579,6.53612561231799,3.26347249752706,7.31457026766257,5.70472279250254
"340","slc30a1a",282.085917840895,328.808837344909,362.323072909526,324.405942698443,14.8200731153951,22.0764316009183,16.2929698236776,17.7298248466637
"341","fmo5",313.258128492756,207.003790210243,227.818146333573,249.360021678857,8.75731593182439,6.00862877485864,7.1262122350189,7.29738564723398
"342","prdx6",674.584709353019,1243.31853963523,1054.93122453654,990.944824508263,23.6320084813057,55.1910790022958,35.5839716669336,38.1356863835117
